Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7035336634342513,0.2964663365657492,1
1.0,1.0,-1,0.7136710115314021,0.28632898846859867,0
1.0,1.0,1,0.23716860850850943,0.7628313914914905,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.27276675584215504,0.7272332441578443,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.6659263627218911,0.33407363727810946,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,1,0.2702037621171498,0.7297962378828496,0
1.0,1.0,1,0.34268051903932756,0.6573194809606712,1
1.0,1.0,1,0.39207267675223756,0.6079273232477627,1
1.0,1.0,1,0.11136571072116064,0.8886342892788393,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
1.0,1.0,1,0.3024409658018114,0.6975590341981872,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.6559291935288825,0.34407080647111793,1
-1.0,-1.0,-1,0.5305668954827736,0.46943310451722586,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,-1,0.713240218862881,0.2867597811371196,0
1.0,1.0,-1,0.7020483760369909,0.2979516239630094,0
-1.0,-1.0,-1,0.6659010851846042,0.3340989148153964,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.20283200588378902,0.7971679941162111,1
-1.0,-1.0,-1,0.7129616714830701,0.2870383285169306,1
1.0,1.0,-1,0.7031009981097901,0.29689900189021046,0
1.0,1.0,1,0.46182414279666983,0.5381758572033305,1
-1.0,-1.0,-1,0.6460296587410866,0.35397034125891413,1
-1.0,-1.0,-1,0.5083161049926128,0.49168389500738713,1
-1.0,-1.0,-1,0.6389682244982785,0.3610317755017222,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.43619859030225056,0.5638014096977493,1
-1.0,-1.0,-1,0.69164618598718,0.3083538140128205,1
1.0,1.0,1,0.20082036861165103,0.7991796313883487,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.2224603644912669,0.7775396355087327,1
-1.0,-1.0,-1,0.7007720473867369,0.2992279526132635,1
-1.0,-1.0,-1,0.6816989246456729,0.31830107535432756,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,-1,0.7047392871562733,0.29526071284372724,0
-1.0,-1.0,-1,0.7103220085502252,0.28967799144977546,1
1.0,1.0,-1,0.7003304627169902,0.2996695372830103,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.3228900813401285,0.6771099186598714,1
-1.0,-1.0,-1,0.7088898899326682,0.2911101100673324,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,1,0.2928841961857675,0.7071158038142317,0
-1.0,-1.0,-1,0.7136710115314021,0.28632898846859867,1
-1.0,-1.0,-1,0.7027521989592349,0.29724780104076554,1
-1.0,-1.0,-1,0.7136710115314021,0.28632898846859867,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7041090015163105,0.29589099848369016,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
-1.0,-1.0,-1,0.6654998535584746,0.3345001464415257,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,-1,0.7118212238573013,0.2881787761426992,0
1.0,1.0,-1,0.7179467766756288,0.2820532233243718,0
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
1.0,1.0,1,0.14522602938172005,0.8547739706182798,1
-1.0,-1.0,-1,0.7118212238573013,0.2881787761426992,1
