Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
1.0,1.0,1,0.1383400689984475,0.8616599310015528,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,1,0.2815150023292932,0.7184849976707068,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.6905078236202784,0.3094921763797207,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,1,0.209961160378945,0.7900388396210557,0
1.0,1.0,1,0.43303127170559597,0.5669687282944045,1
1.0,1.0,1,0.35796959001420936,0.642030409985792,1
1.0,1.0,1,0.08108335924898348,0.9189166407510171,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
1.0,1.0,1,0.24480620715507867,0.7551937928449216,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.7003456251798297,0.2996543748201691,1
-1.0,-1.0,-1,0.6598553695779482,0.3401446304220511,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
-1.0,-1.0,-1,0.5454485599164025,0.45455144008359705,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,1,0.12290507691430057,0.8770949230856997,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
1.0,1.0,1,0.45369272613750855,0.5463072738624914,1
-1.0,-1.0,-1,0.6613109226863674,0.3386890773136317,1
-1.0,-1.0,-1,0.5083911767523625,0.4916088232476376,1
-1.0,-1.0,-1,0.6364562245851565,0.3635437754148422,1
1.0,1.0,-1,0.7739524732851091,0.22604752671488934,0
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,1,0.2698951696749281,0.7301048303250727,1
-1.0,-1.0,-1,0.7739524732851091,0.22604752671488934,1
1.0,1.0,1,0.1079954443904631,0.8920045556095365,1
