Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>7.68,0,4,0,3,16,0.8695652173913043,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.15789473684210525,0.7633928571428571,0.7295033397974573,532
Chi>7.68,1,5,1,8,9,0.6086956521739131,0.38461538461538464,0.9,0.8333333333333334,0.6153846153846154,0.16666666666666666,0.47058823529411764,0.8153846153846154,0.901133776982193,532
Chi>7.68,2,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.9015151515151516,0.8897732247894083,532
Chi>7.68,3,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0.9545454545454545,0.9145333832833833,532
Chi>7.68,4,8,1,5,9,0.7391304347826086,0.6153846153846154,0.9,0.8888888888888888,0.38461538461538464,0.1111111111111111,0.35714285714285715,0.8076923076923077,0.9055934884688754,532
Chi>7.68,5,8,2,4,9,0.7391304347826086,0.6666666666666666,0.8181818181818182,0.8,0.3333333333333333,0.2,0.3076923076923077,0.8484848484848484,0.8459731106430276,532
Chi>7.68,6,6,3,2,12,0.782608695652174,0.75,0.8,0.6666666666666666,0.25,0.3333333333333333,0.14285714285714285,0.8208333333333333,0.8330586080586081,532
Chi>7.68,7,5,0,0,18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9633333333333334,532
Chi>7.68,8,7,1,3,12,0.8260869565217391,0.7,0.9230769230769231,0.875,0.3,0.125,0.2,0.9307692307692308,0.8935397935397934,532
Chi>7.68,9,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0.8901515151515152,0.8996988232427474,532
Chi>7.68,10,4,1,3,15,0.8260869565217391,0.5714285714285714,0.9375,0.8,0.42857142857142855,0.2,0.16666666666666666,0.9107142857142856,0.9037153322867608,532
