Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.005,0,8,3,2,10,0.782608695652174,0.8,0.7692307692307693,0.7272727272727273,0.2,0.2727272727272727,0.16666666666666666,0,0,147
Pval<0.005,1,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0,0,147
Pval<0.005,2,4,0,3,16,0.8695652173913043,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.15789473684210525,0,0,147
Pval<0.005,3,7,0,1,15,0.9565217391304348,0.875,1.0,1.0,0.125,0.0,0.0625,0,0,147
Pval<0.005,4,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0,0,147
Pval<0.005,5,6,2,3,12,0.782608695652174,0.6666666666666666,0.8571428571428571,0.75,0.3333333333333333,0.25,0.2,0,0,147
Pval<0.005,6,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0,0,147
Pval<0.005,7,8,0,2,13,0.9130434782608695,0.8,1.0,1.0,0.2,0.0,0.13333333333333333,0,0,147
Pval<0.005,8,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0,0,147
Pval<0.005,9,7,2,1,13,0.8695652173913043,0.875,0.8666666666666667,0.7777777777777778,0.125,0.2222222222222222,0.07142857142857142,0,0,147
Pval<0.005,10,8,1,7,7,0.6521739130434783,0.5333333333333333,0.875,0.8888888888888888,0.4666666666666667,0.1111111111111111,0.5,0,0,147
