Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,-1,0.660873015873016,0.3391269841269841,0
1,1,1,0.17182632414145022,0.8281736758585498,1
-1,-1,-1,1.0,0.0,1
-1,-1,-1,1.0,0.0,1
1,1,-1,0.8626371902438384,0.13736280975616122,0
1,1,-1,0.8626371902438384,0.13736280975616122,0
-1,-1,-1,0.660873015873016,0.3391269841269841,1
1,1,1,0.22,0.78,1
-1,-1,-1,0.8626371902438384,0.13736280975616122,1
1,1,1,0.13125,0.86875,1
-1,-1,-1,0.5442748917748919,0.4557251082251083,1
1,1,1,0.11399999999999999,0.8860000000000001,1
-1,-1,-1,0.8626371902438384,0.13736280975616122,1
1,1,1,0.1476111111111111,0.852388888888889,1
1,1,-1,0.801029005714833,0.19897099428516685,0
1,1,1,0.1675,0.8325,1
1,1,1,0.3602182539682541,0.6397817460317459,1
1,1,1,0.16254761904761905,0.8374523809523811,1
-1,-1,-1,0.8626371902438384,0.13736280975616122,1
1,1,-1,0.6031031746031749,0.39689682539682536,0
-1,-1,-1,1.0,0.0,1
1,1,-1,0.5275,0.4725,0
1,1,-1,0.8626371902438384,0.13736280975616122,0
