Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>15.36,0,3,0,6,14,0.7391304347826086,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.3,0,0,196
Chi>15.36,1,8,2,0,13,0.9130434782608695,1.0,0.8666666666666667,0.8,0.0,0.2,0.0,0,0,196
Chi>15.36,2,6,0,1,16,0.9565217391304348,0.8571428571428571,1.0,1.0,0.14285714285714285,0.0,0.058823529411764705,0,0,196
Chi>15.36,3,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0,0,196
Chi>15.36,4,7,0,0,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,196
Chi>15.36,5,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0,0,196
Chi>15.36,6,7,1,3,12,0.8260869565217391,0.7,0.9230769230769231,0.875,0.3,0.125,0.2,0,0,196
Chi>15.36,7,8,2,4,9,0.7391304347826086,0.6666666666666666,0.8181818181818182,0.8,0.3333333333333333,0.2,0.3076923076923077,0,0,196
Chi>15.36,8,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0,0,196
Chi>15.36,9,9,1,1,12,0.9130434782608695,0.9,0.9230769230769231,0.9,0.1,0.1,0.07692307692307693,0,0,196
Chi>15.36,10,7,2,2,12,0.8260869565217391,0.7777777777777778,0.8571428571428571,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.14285714285714285,0,0,196
