Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,-1,0.7580804422025755,0.24191955779742397,0
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
1,1,1,0.08394542448379251,0.9160545755162075,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
1,1,1,0.4314240031550745,0.5685759968449257,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
1,1,-1,0.7580804422025755,0.24191955779742397,0
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
1,1,1,0.03,0.97,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
-1,-1,-1,0.7580804422025755,0.24191955779742397,1
