Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7941329069428449,0.20586709305715384,0
1.0,1.0,1,0.024484443136257514,0.9755155568637421,1
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,1,0.10981857014420393,0.8901814298557963,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,-1,0.7941329069428449,0.20586709305715384,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,1,0.04555227064807489,0.9544477293519256,0
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
1.0,1.0,1,0.393975776911546,0.6060242230884542,1
1.0,1.0,1,0.05736072642155553,0.9426392735784445,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
1.0,1.0,1,0.014618370059627918,0.985381629940372,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
-1.0,-1.0,1,0.497335199063963,0.5026648009360369,0
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7940205638898656,0.20597943611013347,0
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,1,0.0726870786843487,0.9273129213156516,1
-1.0,-1.0,-1,0.7844552177178986,0.21554478228210064,1
1.0,1.0,-1,0.7844552177178986,0.21554478228210064,0
