Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
1,1,1,0.036173913043478265,0.9638260869565218,1
1,1,1,0.05,0.95,1
1,1,-1,0.815467040907466,0.18453295909253395,0
1,1,1,0.095,0.905,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
1,1,-1,0.815467040907466,0.18453295909253395,0
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
1,1,1,0.04171428571428571,0.9582857142857142,1
1,1,1,0.4276746127182916,0.5723253872817085,1
1,1,-1,0.815467040907466,0.18453295909253395,0
1,1,1,0.07,0.93,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
-1,-1,-1,0.815467040907466,0.18453295909253395,1
1,1,1,0.15393106236411397,0.846068937635886,1
1,1,1,0.13795021645021646,0.8620497835497836,1
