Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,1,0.05246361901438878,0.9475363809856111,1
1,1,1,0.4153764492085138,0.5846235507914862,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
1,1,-1,0.7862536799681006,0.21374632003189917,0
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
1,1,1,0.1184120014049205,0.8815879985950795,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
1,1,1,0.37734415032155866,0.6226558496784415,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
1,1,-1,0.7862536799681006,0.21374632003189917,0
-1,-1,-1,0.9793788700591142,0.0206211299408857,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
-1,-1,-1,0.9558638358698888,0.044136164130111295,1
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
1,1,-1,0.7862536799681006,0.21374632003189917,0
-1,-1,-1,0.7862536799681006,0.21374632003189917,1
