Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,-1,0.5343322510822514,0.46566774891774876,0
-1,-1,-1,1.0,0.0,1
1,1,1,0.16295457966898785,0.8370454203310124,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
1,1,1,0.16505952380952382,0.8349404761904762,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
1,1,-1,0.8175096472807869,0.1824903527192129,0
1,1,-1,0.5184880952380955,0.48151190476190464,0
1,1,1,0.0987142857142857,0.9012857142857144,1
-1,-1,-1,1.0,0.0,1
1,1,1,0.01,0.99,1
1,1,-1,0.5343322510822514,0.46566774891774876,0
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
1,1,1,0.12081818181818182,0.8791818181818181,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
1,1,1,0.16954531296045539,0.8304546870395445,1
-1,-1,-1,0.7731372788488174,0.22686272115118264,1
1,1,1,0.4843105876193615,0.5156894123806386,1
-1,-1,-1,0.8175096472807869,0.1824903527192129,1
