Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,1,0.13228705370662722,0.8677129462933728,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.3010326016446328,0.6989673983553684,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7302404510532577,0.2697595489467414,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,1,0.2031862946891615,0.7968137053108395,0
1.0,1.0,1,0.4233629366838384,0.5766370633161618,1
1.0,1.0,1,0.3929714098510919,0.6070285901489089,1
1.0,1.0,1,0.06919218073690839,0.9308078192630918,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,1,0.2114324009369196,0.7885675990630808,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.6947771525472534,0.30522284745274614,1
-1.0,-1.0,-1,0.6006099872144723,0.39939001278552777,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.5506010501972904,0.4493989498027097,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.12707314224164312,0.8729268577583568,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,1,0.4279103053423353,0.5720896946576648,1
-1.0,-1.0,-1,0.6809063584979964,0.31909364150200203,1
-1.0,-1.0,-1,0.5517229322803295,0.44827706771967063,1
-1.0,-1.0,-1,0.6812931966351595,0.3187068033648392,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.2889485834769747,0.711051416523026,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.13716108728992737,0.8628389127100728,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.15360667844701187,0.8463933215529884,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7236096225739547,0.2763903774260449,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.755141966226028,0.24485803377397133,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.41513778614292485,0.5848622138570752,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,1,0.2218303287011439,0.7781696712988566,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.5506010501972904,0.4493989498027097,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,1,0.08089535917244967,0.9191046408275505,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,1,0.08113925684139203,0.9188607431586081,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
1.0,1.0,-1,0.7710322484376597,0.22896775156233937,0
-1.0,-1.0,-1,0.755141966226028,0.24485803377397133,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7710322484376597,0.22896775156233937,1
-1.0,-1.0,-1,0.7236096225739547,0.2763903774260449,1
