Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.01,0,10,2,1,10,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.9469696969696969,0.9718337218337219,323
Pval<0.01,1,7,1,4,11,0.782608695652174,0.6363636363636364,0.9166666666666666,0.875,0.36363636363636365,0.125,0.26666666666666666,0.9166666666666667,0.8989052145434078,323
Pval<0.01,2,7,1,2,13,0.8695652173913043,0.7777777777777778,0.9285714285714286,0.875,0.2222222222222222,0.125,0.13333333333333333,0.9206349206349207,0.8866943241943244,323
Pval<0.01,3,8,0,7,8,0.6956521739130435,0.5333333333333333,1.0,1.0,0.4666666666666667,0.0,0.4666666666666667,0.875,0.9274802682697418,323
Pval<0.01,4,7,1,4,11,0.782608695652174,0.6363636363636364,0.9166666666666666,0.875,0.36363636363636365,0.125,0.26666666666666666,0.8901515151515151,0.9191402662993573,323
Pval<0.01,5,8,4,3,8,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.787878787878788,0.8324346108437017,323
Pval<0.01,6,9,1,3,10,0.8260869565217391,0.75,0.9090909090909091,0.9,0.25,0.1,0.23076923076923078,0.9053030303030303,0.9366007834757836,323
Pval<0.01,7,4,2,2,15,0.8260869565217391,0.6666666666666666,0.8823529411764706,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.9607843137254901,1.0,323
Pval<0.01,8,4,2,3,14,0.782608695652174,0.5714285714285714,0.875,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.17647058823529413,0.8348214285714285,0.742953848205949,323
Pval<0.01,9,7,0,2,14,0.9130434782608695,0.7777777777777778,1.0,1.0,0.2222222222222222,0.0,0.125,0.9682539682539683,0.9475028058361394,323
Pval<0.01,10,6,0,2,15,0.9130434782608695,0.75,1.0,1.0,0.25,0.0,0.11764705882352941,0.9416666666666667,0.8705721361971362,323
