Mutation,Value
PTEN,0.08704847363912398
TP53,0.07741121296300923
KRAS,0.0669944148432041
ARID1A,0.0579088983052913
PPP2R1A,0.04819447347918616
RPL22,0.025901545723288805
BCOR,0.025289192397989057
RNF43,0.021610649138739238
ESRP1,0.019583500771401904
ACVR2A,0.016879189619575533
DOCK3,0.01563692998684623
CTCF,0.014196663079257371
CD93,0.013250458807516694
ZFHX3,0.013026521376673811
MAF,0.012631101462281481
BCL11B,0.01119210644813276
ARID5B,0.010520706865498474
CTNNA2,0.010315554164273504
WASF1,0.009857375039212619
NRK,0.0098533127863611
KCNMA1,0.009617600231945722
ZNRF1,0.008969356530247117
ASH1L,0.008909974029268625
FGFR2,0.008824565790072528
HAS2,0.008452987883920163
DAZAP1,0.008280270136297485
TNRC6B,0.00787727959869337
ZNF609,0.007786392768432132
TTK,0.007523289110369172
QKI,0.007404017368336219
KMT2C,0.007265616632740808
JAK1,0.006892653491131497
DDX17,0.0066030314439364255
EPN2,0.006505749848894096
NSD1,0.006361982433615775
CCND1,0.00626974533358937
PCNP,0.00626747375808221
PTENP1,0.006198456132004097
CPEB2,0.006023968006507366
INPPL1,0.005995705045006139
ZMIZ1,0.005167572435163531
RYBP,0.004944189046083902
HMBOX1,0.0046761982319763785
ARID1B,0.004644587817149499
LRRC4,0.004309053430694509
API5,0.0042683512349164805
NF1,0.00406726389363464
RC3H1,0.004057111185664523
FAM46A,0.004035348224742179
CNTLN,0.003910460537951445
PCDH9,0.003836140284111864
NCOR2,0.0037153078864518977
RBFOX1,0.0035760307752777604
DONSON,0.003505072603251943
BCORL1,0.003382723083693576
TNRC18,0.0033708522611607876
SMARCC1,0.0033427950213038454
GPAT2,0.003275572031684438
BCL11A,0.003230128762484361
DRD5,0.003229120188701769
TRIM9,0.0031842358001465516
FBN2,0.003175215154671829
SETD1B,0.0031301044017650504
DTNA,0.0030602512793706485
CSNK1G1,0.0030268262984227538
ZBTB20,0.003011780698503679
GRIA2,0.0029574430825132936
GCNT2,0.0028554226480904886
SHC1,0.0027821154436503117
