Mutation,Value
CTNNB1,0.07061126499253619
PTEN,0.0695093874664761
KRAS,0.06101360791928262
TP53,0.059195827336961535
ARID1A,0.04847775410938642
PPP2R1A,0.03691273198450885
BCOR,0.026376013741843025
DOCK3,0.024995957511340164
RPL22,0.017471440677999984
ESRP1,0.014213381693462547
TNRC6B,0.011304649385035732
CD93,0.010384654554370185
ACVR2A,0.010018929057176808
MAF,0.009988608828380232
FGFR2,0.009915062214117188
WASF1,0.009777370519630742
RNF43,0.00961604059432373
AMMECR1,0.009298399961066049
ARID5B,0.008200384093831023
ZNRF1,0.008070300188183907
CTCF,0.008054407528296826
ZBTB20,0.008021536597844159
DAZAP1,0.007696467207028974
DTNA,0.007350766386440808
CTNNA2,0.007169138592512375
BCL11A,0.0070720794736006285
KIAA1024,0.006850228607717913
KCNMA1,0.0066171657918601655
HAS2,0.006269180027407702
POF1B,0.005978722830431362
CCND1,0.005893302773744459
SCAF4,0.005487992563490699
LRRC4,0.005487101371708361
NFE2L2,0.0053350613780805385
API5,0.005155000991193116
DONSON,0.004820925532116255
BCL11B,0.004764308645508659
FOXP1,0.0047188383017001765
ELMSAN1,0.004659304930317502
MBD6,0.004596614342479462
ZMIZ1,0.0045274359802129046
MAN2A1,0.004480271986248552
CHD3,0.004393380247178146
NRK,0.004340939597329773
DRD5,0.004080095476895493
RYBP,0.003778891226007187
MSH3,0.0036909281219058075
MUM1L1,0.0036611008435048853
DMTN,0.0036134230501003706
CSMD3,0.0036058362423254655
BCORL1,0.0035798735350027625
FBN2,0.003534399641161559
BCL7A,0.003497492106132154
NF1,0.0034685907322146315
FAM46A,0.0034647808792969284
RC3H1,0.003451140119452208
RBFOX1,0.0034501132989900977
CSNK1G1,0.0034341416606904593
ASH1L,0.003421378504812588
INPPL1,0.0033466923339949477
LCP2,0.003344455727067345
JAK1,0.0032593199136902494
SYNE1,0.003185404407578191
NCOA3,0.003170214560029259
FAT1,0.003167743895800768
KMT2C,0.0031187578884589494
PCDH9,0.0031113921361503177
TPD52,0.003084552244447338
HIVEP1,0.0029630795382584556
TTK,0.0028629294404820885
AMOT,0.0027956296928769164
CNTLN,0.002767186270193895
PID1,0.0027422662934990004
PHF2,0.002737140007823018
TRPS1,0.002721141537099578
SNX20,0.002662692444260149
ZNF609,0.002660479401701588
ELOVL6,0.0026409367501479845
QKI,0.002639397258563758
SIK1,0.00261325050836013
ZC3H18,0.002504299404803097
RBM12B,0.002499191785319768
ZFHX3,0.002384949142397035
GOLT1B,0.002377376118464322
ATXN1,0.002374281183152488
NAP1L1,0.0023353339431011685
CLASP1,0.002319393419534114
LIN9,0.002275656317065129
MED13,0.0022196723863819453
DDHD1,0.0022094133859326937
NFIA,0.002189706589671975
DENND6A,0.0021765194161196566
FXR1,0.002124478863321739
AFF1,0.0021010295760016478
NIPBL,0.002060317189882146
DDX17,0.0020440164358153366
DNAH7,0.0020435610651264495
ANKH,0.0019953666299974498
PUM2,0.001985433340568808
NEXN,0.001884091097491034
FOXJ3,0.0018714927212816314
HDAC4,0.0018595471171750596
CASP7,0.0018584714848730345
SH3D19,0.0018198115497849298
LOXHD1,0.0018083263148069475
G3BP1,0.001808266321686865
PLAG1,0.0017948719798922307
LRRN3,0.0017439953918869386
AVEN,0.0017100310866804832
MYO1A,0.0017024698337929692
LMAN1,0.0016488588117750445
NCOR2,0.0016250341788786832
CXCL5,0.0015799797002216819
COL7A1,0.001574965450311824
GRIA2,0.0015723391518832027
TTC3,0.0015474616583100284
PCNP,0.0015069135373885151
SLC25A33,0.0014911112978460651
TNRC18,0.0014642800840150175
C12orf29,0.0014545539789088348
HSD3B1,0.00145414828129899
ATP2B2,0.0014504715777222065
CLVS1,0.0014464694924057003
SETD1B,0.0014255711187770256
MEF2C,0.001410778710936122
NT5M,0.001365781265990837
PTENP1,0.0013558291802218726
ST8SIA4,0.001353266998017728
RAB14,0.0013492341314036162
PIK3R2,0.0013483449391276218
SHCBP1L,0.0013321998297322099
TCF4,0.0013286951256364457
CNR1,0.0013182114040568686
RAB1B,0.0013133172654010408
ANKHD1,0.0013108575641506406
KIAA2026,0.001305765906159499
BMP2,0.0012910495588939277
RBM25,0.0012840191104110258
TIMP3,0.0012501149192542973
ONECUT1,0.0012335432613064254
RNF2,0.0012244580175563198
CAMSAP2,0.0011990625279886535
LSM2,0.0011740689145763694
PAX6,0.0011655433405080079
NLGN1,0.0011648271927772711
DPF3,0.0011344441699796006
ASXL2,0.001127183377228261
SRRM2,0.0011158900374207547
NR4A2,0.0011084586954202035
CPEB2,0.0011030549408878375
GRSF1,0.0011003504492842976
GLTSCR1,0.0010946053360674352
C3orf70,0.0010941929056620808
KDM5A,0.0010863690364308301
EPN2,0.0010844213488732418
TMC7,0.001081256370740022
SMARCC1,0.0010807783887137818
FAM222A,0.0010420501990707346
ZNF644,0.0010234188987156704
FNDC3B,0.0010232616265198806
LPGAT1,0.001008917869149443
SUGP2,0.0010083229188521596
NSD1,0.0010047960068798785
DET1,0.0010023733170142033
RIMS2,0.0009966753682102885
SHC1,0.0009837817407643973
ZBTB34,0.000982297408316231
STAMBP,0.0009821305376057987
N4BP2L2,0.0009793587000605285
ATPAF1,0.0009779507405495722
GCNT2,0.0009777822759879952
DYNC2LI1,0.0009586299431723522
SOX9,0.0009567608766056385
CWF19L2,0.0009493302654406172
KAT6B,0.0009409374891569828
POTEG,0.0009369225479865642
ZFP37,0.000922818267154826
SEPHS1,0.0009068322771554959
UNKL,0.0009035501750960732
MFRP,0.0009010617719538784
CNNM1,0.0008901269002818879
ATRX,0.0008830805710199436
KDM5B,0.0008772893071489016
NOL4,0.0008654410825032721
SRF,0.0008457108088790939
DNAJC7,0.0008446481816610638
TCF20,0.0008389035458426445
ZXDB,0.000837858639818875
MGAT3,0.0007894136225449584
DZIP1,0.0007767969517161595
MKNK2,0.0007751915746806013
PLXND1,0.00077425688879771
GNG12,0.0007730504252832533
KANSL1,0.0007636404624505979
THOC1,0.0007547444579254685
ZBTB46,0.0007541211874309954
C1R,0.0007540574637534557
ZNF148,0.00074288908410396
KCNA4,0.0007405749818733269
ANKRD13C,0.0007403833369509917
REPS2,0.0007398529766584289
HPS1,0.0007215593106725647
SOWAHA,0.0007023516373791903
SOX4,0.0007015189108615968
SLC6A6,0.0006959429734385315
TRIM2,0.0006922662989602663
XKR6,0.0006872488613397012
KCNH2,0.0006701001382106421
MAP4,0.0006611538385158043
ZNF623,0.0006587133484861429
MATR3,0.0006439705017917665
ELOVL5,0.0006199866011732273
NRIP1,0.0006194205111268219
MKRN1,0.0006163882068719561
SLCO5A1,0.0006119891074457813
HMBOX1,0.0006075250091306457
KPNA3,0.0005997391365530735
ATP11A,0.0005997183481752502
RGS12,0.0005904372818792979
SMC2,0.00058353216148599
DDX18,0.0005807999551639744
ARID1B,0.0005799364564476652
SLC1A5,0.0005778628830874008
USP44,0.0005765993855772215
MARK1,0.0005751070790828046
FMR1,0.0005721236754903202
ENO4,0.0005498877408074731
DHX34,0.0005468417727041036
FRYL,0.0005455148320850839
CHRDL1,0.0005417407920932597
RBM12,0.000537476781432758
DYRK1A,0.000528343888013047
CAPN12,0.0005176852920845851
RNF165,0.0005070318793287711
ACKR4,0.0004974627167591714
SENP2,0.0004965900912742034
ADAMTS17,0.0004887380550994217
RHOBTB3,0.0004816238047638743
CSNK1A1,0.00048122418721492714
CHRM4,0.0004798959917522789
FANCM,0.00047913158587372073
CCND2,0.00047910208834829815
SLC3A2,0.00047746400778969194
DUT,0.0004715252501973831
POTEE,0.0004708783970736748
ASB7,0.00046971643844133864
HSDL2,0.0004661575153423812
LPAR3,0.00046314581689864816
SLC38A2,0.0004567328313744323
SMTN,0.0004478534172415351
OR7C1,0.00044727549450017075
PARD3,0.0004283104441445838
SPRED1,0.0004267543571859895
NOC3L,0.0004231727477852296
LPHN3,0.0004206781947364812
AP1S1,0.0004113414219034802
FAM19A2,0.0004071184101179211
TBX4,0.00040479071567605307
BCAS3,0.00040117043502418547
SLITRK3,0.0003981860176077466
PLEKHA3,0.00039635172754307686
CNNM4,0.0003962513448332837
SNX9,0.00038836348582847773
AGAP6,0.0003811769668663528
PUM1,0.00037265678271729735
ZNF654,0.00037182914064810867
NCS1,0.0003613844377777152
LRRC3,0.0003584171596667288
COL11A1,0.00035410154124345566
CYTH1,0.0003357110893480236
AKAP7,0.000335126815123071
IQSEC2,0.0003225450333048177
CHD2,0.0003202576472658239
C2orf42,0.0003178653977862316
CDC25C,0.000309501664355089
BTBD7,0.0003084447812785116
SLMAP,0.00030323991203807024
ZNF626,0.0002961180917305423
NFASC,0.0002957963564895356
KLF3,0.0002918935590997676
IRX3,0.00029166750881086606
SRFBP1,0.0002873559642512473
AGO4,0.00028424308298025076
MTMR11,0.00028349441710138996
UPF3A,0.00027918788597388683
ST3GAL1,0.0002730805903461014
COLGALT2,0.00027037582575075754
PSMA8,0.0002632164924211896
FBXO46,0.0002546882603619913
TMOD3,0.00025447624087032337
ELAVL2,0.00025263118923328487
SYT7,0.000252597692371972
TCF7L1,0.0002466435856642787
SLC44A1,0.00024580309535896183
ACOX1,0.00024169935619698784
IFT20,0.0002370639703556487
SLC25A16,0.0002367402574739843
TRIM9,0.0002360363973536365
VPS13A,0.0002315273989573613
SLC35G1,0.00023136432578999453
DCBLD2,0.00023133801216757368
ZNF134,0.00023109972341391847
INSM2,0.0002292923842696575
KBTBD8,0.00022786817263208874
MRI1,0.00022345770382169142
COBLL1,0.0002224740005117846
CTNNAL1,0.00021922257096254386
USP28,0.0002181766369870362
CIT,0.00021720156638704204
ZDHHC18,0.00021660876179285313
VANGL2,0.00021626668065564307
GPAT2,0.00021493803313807832
FBXO48,0.00021339204524671067
LSM11,0.0002114380384987073
CD47,0.00021053560131697652
UFL1,0.0002049012402847968
HAND2,0.00020409413257383368
KPNB1,0.00020362619577495987
CCDC160,0.00019858263537709828
CNOT7,0.00019567414863883142
CAPZA2,0.00019556963809042323
SIKE1,0.0001950096529033621
GOLGA7,0.00019349848638075185
SND1,0.00019192280754813464
SRRT,0.00018887855599367318
ACTA1,0.00018599968082940265
SMURF1,0.00018190308820397122
PXDN,0.0001810688242394105
SATB2,0.00017838683177075643
KANSL1L,0.00017533868559525446
SV2B,0.00017139892590771125
GRHL3,0.0001689916115113592
TSHZ3,0.000164662853254898
PRSS27,0.00016270083338307845
AFG3L2,0.00016211191922162072
PPP1R12A,0.00016209393253860125
KCNK2,0.00016095157583416217
SGMS1,0.0001601265714951873
TMEM184B,0.0001580105947374395
C6,0.0001547289635213249
LATS2,0.00015362978150957034
ABHD13,0.0001522195871725022
BAZ2B,0.00015121615941631259
TAOK2,0.00015114013502796049
UBE2B,0.00014922232180162806
C5orf42,0.00014633241275281432
BRD9,0.00014448148067917841
MIER3,0.00014254653652194497
CC2D2A,0.00014056721007995755
AKAP6,0.00013148971372450527
ZNF2,0.0001281615034835072
MAP3K2,0.00012702049582457393
MMP16,0.00012179143287724102
KIAA1551,0.0001196057277684618
TFAP2B,0.00011548490972446948
TCERG1,0.00011372250658284726
TEAD2,0.00011041604853538744
NPTN,0.00011022217877308656
DLX5,0.00010596463955417725
MAP3K7,0.00010480976187096133
RSPO2,0.00010413558863157495
GRIK4,0.00010171852313161422
HOXD10,9.795910223037204e-05
SSPO,9.53612043565076e-05
STX6,9.4328525397028e-05
CPEB3,9.203571554861292e-05
LRFN5,9.134235555627913e-05
CDK13,9.094494329168116e-05
FAHD2A,9.028345734225328e-05
SCN3A,9.006388479793413e-05
DLG4,8.358887421160022e-05
USP9X,7.598137669191799e-05
ZNF217,7.473389833005663e-05
GFRA2,7.401686002426508e-05
CTD-2139B15.2,7.190288621261052e-05
DENND4B,6.724760528717435e-05
TNFSF11,6.695692925332167e-05
CLCN5,6.628866035168063e-05
MAEA,6.472045145858746e-05
NDST1,5.749240522547045e-05
ADD3,5.6517640473594036e-05
KCNB2,5.6301641954641844e-05
POU2F3,5.616729581045262e-05
PCDHB5,5.2505340776299384e-05
OR13C8,5.0723010744234206e-05
DOC2B,4.731636384461679e-05
KCTD9,4.696223067005505e-05
IGF1R,4.52321815522284e-05
NOVA1,4.4429113087379004e-05
GRM3,4.266167365843167e-05
