Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>15.36:Uterine,0,4,1,3,15,0.8260869565217391,0.5714285714285714,0.9375,0.8,0.42857142857142855,0.2,0.16666666666666666,0.7857142857142857,0.811038961038961,25
Chi>15.36:Uterine,1,6,0,7,10,0.6956521739130435,0.46153846153846156,1.0,1.0,0.5384615384615384,0.0,0.4117647058823529,0.8153846153846154,0.9120879120879121,25
Chi>15.36:Uterine,2,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.8,0.8869565217391303,25
Chi>15.36:Uterine,3,5,1,3,14,0.8260869565217391,0.625,0.9333333333333333,0.8333333333333334,0.375,0.16666666666666666,0.17647058823529413,0.8125,0.8494318181818181,25
Chi>15.36:Uterine,4,8,1,0,14,0.9565217391304348,1.0,0.9333333333333333,0.8888888888888888,0.0,0.1111111111111111,0.0,0.975,0.9685019841269842,25
Chi>15.36:Uterine,5,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.8,0.8869565217391303,25
Chi>15.36:Uterine,6,4,0,6,13,0.7391304347826086,0.4,1.0,1.0,0.6,0.0,0.3157894736842105,0.8730769230769231,0.9214285714285714,25
Chi>15.36:Uterine,7,9,1,5,8,0.7391304347826086,0.6428571428571429,0.8888888888888888,0.9,0.35714285714285715,0.1,0.38461538461538464,0.7896825396825395,0.8806148216862502,25
Chi>15.36:Uterine,8,7,1,2,13,0.8695652173913043,0.7777777777777778,0.9285714285714286,0.875,0.2222222222222222,0.125,0.13333333333333333,0.8253968253968254,0.8815876152832676,25
Chi>15.36:Uterine,9,4,0,3,16,0.8695652173913043,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.15789473684210525,0.9330357142857143,0.9512987012987011,25
Chi>15.36:Uterine,10,6,1,2,14,0.8695652173913043,0.75,0.9333333333333333,0.8571428571428571,0.25,0.14285714285714285,0.125,0.8833333333333334,0.9047619047619048,25
