Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>15.36,0,10,2,3,8,0.782608695652174,0.7692307692307693,0.8,0.8333333333333334,0.23076923076923078,0.16666666666666666,0.2727272727272727,0.9346153846153846,0.961263736263736,268
Chi>15.36,1,7,2,4,10,0.7391304347826086,0.6363636363636364,0.8333333333333334,0.7777777777777778,0.36363636363636365,0.2222222222222222,0.2857142857142857,0.8712121212121212,0.8902834738361055,268
Chi>15.36,2,9,1,3,10,0.8260869565217391,0.75,0.9090909090909091,0.9,0.25,0.1,0.23076923076923078,0.9204545454545454,0.9392602495543673,268
Chi>15.36,3,11,0,4,8,0.8260869565217391,0.7333333333333333,1.0,1.0,0.26666666666666666,0.0,0.3333333333333333,0.9333333333333333,0.9602226720647773,268
Chi>15.36,4,7,1,4,11,0.782608695652174,0.6363636363636364,0.9166666666666666,0.875,0.36363636363636365,0.125,0.26666666666666666,0.9583333333333333,0.9508985963531418,268
Chi>15.36,5,5,3,1,14,0.8260869565217391,0.8333333333333334,0.8235294117647058,0.625,0.16666666666666666,0.375,0.06666666666666667,0.8431372549019608,0.861574074074074,268
Chi>15.36,6,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.8825757575757576,0.9079896711475659,268
Chi>15.36,7,8,0,5,10,0.782608695652174,0.6153846153846154,1.0,1.0,0.38461538461538464,0.0,0.3333333333333333,0.9384615384615385,0.9443474825827765,268
Chi>15.36,8,8,0,1,14,0.9565217391304348,0.8888888888888888,1.0,1.0,0.1111111111111111,0.0,0.06666666666666667,0.9841269841269841,0.9212682379349046,268
Chi>15.36,9,6,1,2,14,0.8695652173913043,0.75,0.9333333333333333,0.8571428571428571,0.25,0.14285714285714285,0.125,0.9541666666666667,0.9419871794871795,268
Chi>15.36,10,8,3,4,8,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.8598484848484849,0.9435698288639465,268
