Mutation,Value
PTEN,0.09262205026494592
CTNNB1,0.05969172908987343
TP53,0.05640026839677021
KRAS,0.04780046393786033
PIK3CA,0.04435372553029326
ARID1A,0.04422347741202996
PPP2R1A,0.0377817832930453
RPL22,0.034713292947686214
ACVR2A,0.01929355665350967
CTCF,0.016141198380773946
BCOR,0.014326915980334731
KCNMA1,0.013574982436856026
FBXW7,0.01281049237042299
JAK1,0.01203554910352597
RNF43,0.011546149188775943
CTNNA2,0.011342989462440991
DOCK3,0.011306596632609958
CD93,0.010996187783954163
ZFHX3,0.009879699349577201
BCL11B,0.009389310099628085
ARID5B,0.009360871569252277
ESRP1,0.009067006238938446
CHD4,0.008965088921535762
FGFR2,0.008662719889735142
ZBTB20,0.008455334960962178
SETD1B,0.008331968921751086
SCAF4,0.008137020892754391
TNRC6B,0.007673799640362206
NCOA3,0.007363024990007347
PIK3R1,0.007144093325630555
API5,0.0071289648137658305
DAZAP1,0.007123150824747681
PTENP1,0.007104358733215962
ZNF609,0.00689321383918133
ZMIZ1,0.006623267666241525
QKI,0.006580795066483225
ELMSAN1,0.006456126034950268
DRD5,0.005788535953719789
DTNA,0.005741320704535003
ZNRF1,0.005470030844301076
CPEB2,0.005419538527077011
NIPBL,0.005385543941893668
TTK,0.00535854144528668
SYNE1,0.005310877964230236
LMAN1,0.004740137184901498
CSNK1G1,0.0046996368140301975
WTAP,0.004566693227998072
DDHD1,0.004514137447238161
KMT2C,0.004494092442009102
FAM46A,0.004296250752044901
MAF,0.004168973116314148
PCNP,0.004115442174679511
BTBD7,0.004105662075720283
RNF2,0.004032576211363792
RBFOX1,0.003913925994713837
HAS2,0.0038403008423494424
PCDH19,0.0036946871746365672
MUM1L1,0.0036182767411188786
ST8SIA4,0.0035724728676468174
FBXO48,0.003487802621845704
SPEF2,0.0034697086927440433
MED13,0.0034356628011870936
ASH1L,0.0033633561692638296
CSMD3,0.0033170854409180052
NFIA,0.003279888773801855
ANKRD13C,0.0032674093168875195
FAT1,0.0030171078647348503
NRK,0.0030009152143087746
KIAA1024,0.0029924936707954684
PID1,0.002961404435936593
TCERG1,0.0028301634892383093
SIK1,0.0028252175835350004
PLAG1,0.002731652159859914
MED12L,0.002626242632034892
NOL4,0.0025827683175883476
DDX17,0.002578495467971392
CNTLN,0.0025351459216166406
