Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,1,0.24890476190476188,0.7510952380952383,1
-1,-1,-1,0.8014661645320932,0.19853383546790684,1
1,1,1,0.10183333333333333,0.8981666666666667,1
-1,-1,-1,0.99,0.01,1
1,1,1,0.43139682539682545,0.5686031746031746,1
-1,-1,-1,0.8014661645320932,0.19853383546790684,1
-1,-1,-1,0.644579365079365,0.3554206349206349,1
1,1,1,0.134,0.866,1
-1,-1,-1,0.806031746031746,0.19396825396825396,1
1,1,-1,0.644579365079365,0.3554206349206349,0
-1,-1,-1,0.8014661645320932,0.19853383546790684,1
1,1,-1,0.8014661645320932,0.19853383546790684,0
1,1,1,0.3688874801150179,0.6311125198849818,1
-1,-1,-1,1.0,0.0,1
1,1,-1,0.6585674603174603,0.34143253968253956,0
-1,-1,-1,1.0,0.0,1
-1,-1,1,0.29535317460317456,0.7046468253968257,0
1,1,-1,0.6306111111111111,0.36938888888888877,0
1,1,1,0.08666666666666666,0.9133333333333334,1
-1,-1,-1,1.0,0.0,1
1,1,1,0.14,0.86,1
-1,-1,-1,0.8014661645320932,0.19853383546790684,1
-1,-1,-1,0.8014661645320932,0.19853383546790684,1
