Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
CTNNB1,0.0582022474005409,0.0656724312596548,0.0590034826972734,0.0706112649925361,0.0642894118736535,0.0572841379675279,0.0681404857611813,0.0675937202175708,0.0555608125215251,0.0753900813877424,0.0726027119817863,0.07143507880609926
PTEN,0.0555510008666898,0.0648216863531294,0.0648161069356613,0.0695093874664761,0.0536052417540417,0.0762456338630549,0.0495845004223581,0.0530522012748375,0.0840999253002171,0.0658910728832619,0.0637858794866227,0.07009626366063507
TP53,0.0620482408352536,0.0663989963635183,0.0589783013295307,0.0591958273369615,0.0660197623055984,0.0617180162677416,0.053798134481175,0.0503877342265578,0.0578061206001047,0.0590118918612124,0.0537165139083547,0.06490795395160086
KRAS,0.0553121844799724,0.0523795422359186,0.0475935209427731,0.0610136079192826,0.0526591801829546,0.0590961941946158,0.0471582451875502,0.058890760675669,0.0498661054149448,0.0354451778492523,0.0582615877482478,0.05776761068311813
ARID1A,0.0480237978607038,0.0472547428182452,0.0503260304632855,0.0484777541093864,0.0620041496073832,0.0406106502899144,0.0628324241350678,0.0499022530660911,0.043143858700135,0.0555198873824927,0.063424707775306,0.05715202562080111
PPP2R1A,0.0464145259042751,0.0516340051183525,0.0528028799259511,0.0369127319845088,0.0385572735378539,0.0417179797263372,0.039234838060195,0.0467016654775767,0.0458424094685445,0.0412390722699608,0.0441934879880235,0.04852508694615791
BCOR,0.0234767066788439,0.0263551300063073,0.0166667799878695,0.026376013741843,0.0283875450196249,0.0158674626475624,0.0240341351156487,0.0305710731115698,0.0155633409881976,0.0258320225123907,0.0293098394409166,0.02624400492507744
RPL22,0.0144906622158646,0.0211844980897393,0.0169182871908272,0.0174714406779999,0.0111535088239673,0.0159387095317676,0.0185648596612472,0.023475950970409,0.0182527141637721,0.0179525614693107,0.02388098682785,0.019928417962275492
DOCK3,0.0184471871573855,0.0164358899989337,0.0107372716944081,0.0249959575113401,0.0157147535973029,0.0159583646475534,0.0111753769276011,0.0100605550099807,0.0150495303865532,0.0137056497159814,0.0127751303924906,0.01650556670395307
ACVR2A,0.0166138214661604,0.0153538321333545,0.0122707278391222,0.0100189290571768,0.0177186670261845,0.0177554419422881,0.0151036107663635,0.0124546358092162,0.0139695581185343,0.0109318859216459,0.0192760438469312,0.016146715392697762
RNF43,0.0107532792016198,0.0170323517821553,0.0100261655827826,0.0096160405943237,0.0142212072820862,0.0134551386243203,0.0214616009094572,0.0102694840673938,0.0107917756650739,0.0135367484297459,0.0100944606158117,0.014125825275477042
CTCF,0.0160683851224692,0.0091278605488103,0.0126010998246246,0.0080544075282968,0.0118273028006562,0.0105714943927931,0.011947646316033,0.0115940165550678,0.01257205538129,0.0153628628046727,0.015958013323342,0.013568514459805569
ESRP1,0.0109186394622703,0.010821581962837,0.0108515268680509,0.0142133816934625,0.0144363395295122,0.013511774465212,0.011914724381899,0.0133065691001205,0.0081191428030851,0.0040362214716613,0.0106747517902347,0.012280465352834549
BCL11B,0.0195798481628596,0.0094820994501028,0.0087573885993985,0.0047643086455086,0.0099353193652573,0.01275898931408,0.0114008576996184,0.010011338045797,0.0081061823897691,0.0101139340641693,0.0084181492445468,0.01133284149811074
TNRC6B,0.0091006656157192,0.0083982833387196,0.0091300091897847,0.0113046493850357,0.0074224047953937,0.0146150437637375,0.0108599567018728,0.004614617864392,0.0122015118199865,0.0093957711410499,0.0051627955977724,0.0102205709213464
CTNNA2,0.0060663018542483,0.0053001042000229,0.0133577030805411,0.0071691385925123,0.0079572647951128,0.0132744239870455,0.0058589441163516,0.0081667963636546,0.0094198149302746,0.0137994590777233,0.0072087389825506,0.009757868998003762
CD93,0.0082440615757212,0.0075228454154469,0.0041995308885452,0.0103846545543701,0.0091672218770312,0.0057117130168451,0.0082093483662079,0.011805285246255,0.0095915830555028,0.0094533233377733,0.0111598572175061,0.00954494245512048
AMMECR1,0.0081233328198066,0.0089437246545696,0.0103344767037449,0.009298399961066,0.0110411679739271,0.0085404552369684,0.0007775245103826,0.0077761939173967,0.0111168284293674,0.0096336944098754,0.0079847303433588,0.009357052896046348
FGFR2,0.0096291800686161,0.0070240026744889,0.00774849922829,0.0099150622141171,0.0084223367966452,0.0098549497897899,0.0056722491096616,0.0097605318930106,0.0066181738921434,0.0094982728830161,0.0087283311031029,0.009287158965288181
JAK1,0.0090760502704828,0.0052385933571956,0.0116503992265648,0.0032593199136902,0.0088213850510367,0.0042606221612133,0.0056966707567912,0.0152868689506895,0.0111788357973609,0.0066306007495146,0.0060464098119106,0.00871457560464502
WASF1,0.0077413429919267,0.0083857338381212,0.0080936426612358,0.0097773705196307,0.0085348376063915,0.0072742863819966,0.0001603434686151,0.0094908140742872,0.005834173720976,0.0118503334853697,0.0080488973632613,0.00851917761118118
ARID5B,0.0079085773807207,0.0051333830829061,0.0098610286456782,0.008200384093831,0.0090266978255399,0.009538543085455,0.0036902125487548,0.0119642735634881,0.0048908017047189,0.009152318587215,0.0049370423497819,0.008430326286808959
ZFHX3,0.0097865893745696,0.0101117116730843,0.0103177200526677,0.002384949142397,0.0076713625348181,0.0047136708329485,0.0116420571377891,0.0079527170954797,0.0086086353323925,0.0038940109962136,0.0052408218625596,0.00823242460349197
NFE2L2,0.0084288397241328,0.0055700388097005,0.0075358019367867,0.0053350613780805,0.0072643182850121,0.0062193960721541,0.0090656309862924,0.0081636531764441,0.0083649767816561,0.0075103393175836,0.0076961363654188,0.00811541928332617
CCND1,0.0062073114546512,0.0072571717285312,0.0078129530098946,0.0058933027737444,0.0074022334406572,0.006790430336285,0.0073086932169878,0.0060775871806434,0.0053685461201956,0.0084635088970105,0.0073431271740066,0.0075924865332607505
KCNMA1,0.0103411771528948,0.0038762769486536,0.002779601195696,0.0066171657918601,0.0060883140376315,0.0081736061465906,0.0070016044423061,0.0035690885404961,0.0076159694548193,0.0082082698513402,0.0072764990696039,0.00715475726318922
ASH1L,0.0088284259857576,0.0079352416914472,0.0093870702789625,0.0034213785048125,0.0054981812891385,0.0050782047171244,0.0064047491690336,0.0064467157343842,0.0024560141904181,0.0074003047347604,0.0081051165182397,0.007096140281407868
ZNRF1,0.0041170651208544,0.0062069039496376,0.0017421400096938,0.0080703001881839,0.0080437582346873,0.0056281138913402,0.0048520552607428,0.0029824202057944,0.0073662423292659,0.0117678234710795,0.0070512520561912,0.0067828074717471
TTK,0.0044423947892811,0.0046961481141154,0.007926405860669,0.002862929440482,0.0071573190746189,0.0076660183806432,0.007277486744823,0.0049984651835261,0.0105166685208485,0.0035112251441934,0.0032116242057553,0.006426668545895589
DTNA,0.0058916763283286,0.0054866317715789,0.0046114010104676,0.0073507663864408,0.003850677506449,0.0026692475649016,0.0058200225920483,0.0061691604219736,0.007723749273568,0.0047652428799166,0.0048519420078691,0.005919051774354211
ZBTB20,0.0035959200491411,0.0040815637154782,0.011961707236012,0.0080215365978441,0.0028775774111097,0.0039078583024837,0.0062372012813881,0.0065441627378098,0.0075107874726553,0.0029852034675512,0.0008987097265052,0.00586222279979784
NRK,0.005626546421297,0.0063169081299766,0.0062416613285681,0.0043409395973297,0.0040299398022914,0.0040764623182088,0.0072544958181602,0.0067754985402163,0.0046572527336031,0.0041175154809018,0.0036896829665166,0.005712690313706961
MAF,0.010547329051556,0.0031902216568833,0.0022500887640961,0.0099886088283802,0.0043213150921043,0.0005864590647475,0.0068906812563519,0.0059060078224829,0.0064867987410607,0.0021013002745218,0.0048447850107728,0.00571135955629575
PTENP1,0.0121746112697307,0.0033242281336973,0.0072728395335281,0.0013558291802218,0.0056522230685092,0.0019464221218322,0.0068669777078102,0.0054890109408031,0.0023012863164166,0.0039394823090103,0.0046764796561505,0.005499939023771
SCAF4,0.0065274719059775,0.006335378881623,0.0034766084672918,0.0054879925634906,0.0070300685452091,0.0049058213784,0.005522145796235,0.0026570867687117,0.0022802717852205,0.0066322011485699,0.0036109448088015,0.0054465992049530605
ZNF609,0.0052177975619839,0.004652547169802,0.0062610235895339,0.0026604794017015,0.0009298046953227,0.0039877859126093,0.0044745402474231,0.0065555979486748,0.0069387063388675,0.0021431816237199,0.0063653757732721,0.005018684026291071
DAZAP1,0.0045477829927243,0.0051106067203258,0.0041478475344975,0.0076964672070289,0.0005508803993568,0.0043934391996136,0.0019681488578957,0.0057929236652625,0.0008463669902417,0.0046183354537909,0.0087942663200505,0.00484670653407882
