Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
PTEN,0.0431023314624034,0.0655363629527509,0.0552423450007819,0.0590688129862488,0.0685334198051683,0.0612517339159162,0.0529785572732399,0.0644772122457153,0.0581499419118968,0.0597930167823154,0.0542383803151552,0.0642372114651592
CTNNB1,0.053860538470168,0.0501599977885143,0.0466033710245832,0.0504042822915141,0.0464300130456729,0.0484289183883359,0.0627237428770978,0.050645611226576,0.048271446120388,0.046238780107104,0.0518319948622819,0.05555986962022361
TP53,0.0478514524379658,0.0451059478252129,0.0472245532500518,0.0535747181978421,0.0394484242787992,0.0462823172303479,0.0534361156260709,0.0502183212231081,0.0463561714959153,0.0515429430200403,0.0532859446106237,0.053432690919597806
KRAS,0.0593459827593191,0.0496574265592763,0.049916672481194,0.043891795872211,0.0491969185196297,0.0384345605473545,0.0449159814702694,0.0375831615703825,0.0449400992894953,0.0410865519278521,0.0490480508078041,0.05080172018047881
PPP2R1A,0.0323466656418937,0.0369750453041307,0.0393171766304405,0.030148862001947,0.0312283948368283,0.0371891335033542,0.0319666112045453,0.0388338367157527,0.0345468410268075,0.0362991202569198,0.033000919647255,0.03818526067698747
ARID1A,0.0370951756734493,0.0409662360531678,0.0459612507010228,0.0242252493264971,0.0326015368912908,0.0360738643793513,0.0321467773717843,0.0417919477045241,0.0311142615168584,0.0218036374104432,0.0307825496656579,0.03745624866940471
PIK3CA,0.0344160389501417,0.036116667837328,0.0273161298129785,0.0323260609480339,0.0330758375948772,0.0365244400609957,0.0327339103605774,0.026643008016824,0.0324148795033103,0.0285764103554483,0.0288257287495238,0.03489691121900388
RPL22,0.0182282229029936,0.0080195630385504,0.0246837687777835,0.0243076552495015,0.0108697902267805,0.0169981053182688,0.0132194907919718,0.0156048406765527,0.0223063070448926,0.0202850751159066,0.0253480663973205,0.019987088554052252
BCOR,0.0198189723805592,0.0252180012267306,0.0135848569092691,0.0115973097951137,0.021809210695577,0.0192824974386697,0.017846383178187,0.015063367499706,0.0146859814953258,0.0203434355903794,0.0203509622375591,0.01996009784470766
FBXW7,0.010307786700497,0.0124904497947031,0.0113666846079491,0.0143601937153522,0.0146902265059908,0.0125848800740489,0.0132380243969778,0.016637204644643,0.0150589854252543,0.0128370985080614,0.0129817008535256,0.01465532352270032
MUC4,0.0095142489857413,0.0146823457698287,0.0,0.0142605137013844,0.0140979883948084,0.013362864863582,0.0095467445480432,0.0124902958517374,0.0107117035508894,0.0169504512483904,0.0118854859531383,0.01275026428675435
CTCF,0.007364987005746,0.0093355134041434,0.0161050871103003,0.0097135679851631,0.0088629871326689,0.008804381838573,0.013751183168352,0.0111388404523049,0.0127611177276902,0.0136178410458027,0.0096638365280498,0.01211193433987943
