Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
PTEN,0.0883770031882884,0.0740135138271891,0.0668555795476012,0.0803828832923864,0.0936454485459054,0.0739707642113482,0.079649956955185,0.0855353666795956,0.0766131162459042,0.0911426735818392,0.101789890164768,0.09119761962400105
TP53,0.075189225576413,0.0864148565164389,0.0763418246110398,0.074896522912913,0.0763149902228159,0.0613650149826477,0.0709239014673499,0.0820618568489858,0.0811769768122706,0.0685375583099615,0.0734799982703064,0.08267027265311425
PPP2R1A,0.0664311776749183,0.0610218644302512,0.0535438664808801,0.0512415083142967,0.0487357502322875,0.0524485658150048,0.0495413429401181,0.0659718476727719,0.0607600110929942,0.0624225069192917,0.0662857068507995,0.0638404148423614
KRAS,0.0509134750155745,0.0633464722849988,0.0558344658179965,0.0478356181233053,0.0522511077222511,0.0486177325252081,0.061491475999553,0.0568430481344009,0.065654940576627,0.0564662730949936,0.0734242958833147,0.06326789051782236
ARID1A,0.0523508914064941,0.0402170148934523,0.0649540097486821,0.0571807307992862,0.0498380303053642,0.0617585581394356,0.0633399525816165,0.0572608674465797,0.0543194466353047,0.0467406806143182,0.0582775996881619,0.06062377822586956
BCOR,0.0273338341802556,0.0443473586785827,0.0306977016927324,0.0465099362337637,0.0497883563826299,0.0292645692897579,0.0440591798339654,0.0427875914120396,0.041517204102836,0.0411366063722824,0.0272324506064419,0.04246747887852875
RPL22,0.0381310273233052,0.0316079699459686,0.0458973317711967,0.0318707077855105,0.0449325381412988,0.0439199009740168,0.0318712697242407,0.0335945938678875,0.031389327023674,0.0447101448909124,0.0370428717787923,0.041496768322680344
RNF43,0.0317182048009632,0.0236986131581157,0.0299669089797069,0.0372589097532896,0.0286824682198354,0.0403013979618787,0.023753752243664,0.0287509398320022,0.0311933862180341,0.0273506072448506,0.0310160667282724,0.03336912551406128
DOCK3,0.0192185734003438,0.0144080954152191,0.0140226833142939,0.0151437403880585,0.0269379629447917,0.0263089294634645,0.0167285739116479,0.0165430819960852,0.0201459690951432,0.0273108979773245,0.0257095003498624,0.02224780082562347
ESRP1,0.0195784501253843,0.0193949160032137,0.0173852506678595,0.0181530854070189,0.0211831661378005,0.0137746336620608,0.0178602462547813,0.0178707560716332,0.0240160011494739,0.0192692556037824,0.0198268238603993,0.020831258494340775
ACVR2A,0.0179904757326174,0.0149273916072272,0.0120538568880007,0.0231722756629449,0.0155291328072722,0.0129587658204473,0.020818310888166,0.0264378977121999,0.0168778435021579,0.0240162314993508,0.0215888052676624,0.02063709873880467
BCL11B,0.0238027812425512,0.0148665964632804,0.0187927919096213,0.0143330259830545,0.0209584956677241,0.0154773529077991,0.023556139813326,0.0190297289373459,0.0192729954077118,0.0154570432768592,0.0134298086766673,0.01989767602859408
TNRC6B,0.0101320237044905,0.0174951144632777,0.0125245930415376,0.0183378387995327,0.0176710084857787,0.0183872637150123,0.0159831330256487,0.0176869895020669,0.0104854033822791,0.011413571857107,0.0234221357041088,0.017353907568084
ARID5B,0.0149011276671225,0.0142923588038347,0.0184772119058661,0.0187789191200639,0.0138112409301881,0.019017822539915,0.0035696791700296,0.0130487488248484,0.0151606405053446,0.0137441622380462,0.011068170603417,0.015587008230867607
CD93,0.0097002786699981,0.021180297183436,0.0128637533266052,0.0135315217834139,0.0161559492287813,0.0094102403850481,0.0112348219325302,0.0102988021819284,0.0154013733021481,0.0172477382764961,0.0148659458293392,0.01518907220997246
JAK1,0.0065247934227668,0.0122854881764332,0.0182653737595386,0.0137896874021964,0.0189751871142072,0.0139907499841855,0.01128853001731,0.0137803412914042,0.0120099292393207,0.0127156978836743,0.01041001821073,0.014403579650176693
CTNNA2,0.010129206556971,0.0111739783648752,0.0199520516458684,0.0150394097861099,0.0107743380253276,0.0112508985015428,0.016974324537523,0.0099908330596295,0.0151835032088607,0.0123542176203745,0.0062548348105877,0.013907759611767028
NRK,0.0173538350773035,0.006107937167051,0.015363954112411,0.0119586242270071,0.0145689072855236,0.0160999373174822,0.0142589114205076,0.0020178001248425,0.0121235167963642,0.0148353446753558,0.011481693867841,0.013617046207168951
ZFHX3,0.0107068441863485,0.0098160164839025,0.0088141132235192,0.0134726091981998,0.009189907376109,0.0073630264557412,0.0121115947612441,0.0096583223229116,0.0120204793044711,0.0100445730799655,0.0113751792767693,0.01145726656691818
ZBTB20,0.0174671596187715,0.0116623117994109,0.0069984958979857,0.007247606689778,0.0123412413199691,0.0113516732931756,0.0058812396042694,0.005133478355434,0.0100502479299293,0.008721457732764,0.0101518063580682,0.01070067185995557
TTK,0.004956151469924,0.0185050353963948,0.011071308814323,0.0063088779523234,0.0063133596558871,0.0132810494342648,0.0102548486965304,0.0121028045885233,0.0065208698740342,0.0073048093611634,0.0061511216746059,0.010277023691797428
DAZAP1,0.011389411907279,0.0079683093688936,0.0054582208084244,0.0070755580925432,0.0098952218907153,0.0080330596683535,0.0094309441496577,0.0091383747451989,0.0111639027980654,0.0068357692820919,0.0078717972240691,0.009426056993529199
KCNMA1,0.0071325975726062,0.0064594152063269,0.0102615974009532,0.0081096410880462,0.0078303288117265,0.0146152365764051,0.0034662742469888,0.007898217352702,0.0068967151780552,0.0108563225731028,0.0064053989137408,0.00899317449206537
ASH1L,0.00924222783011,0.0069247854246279,0.0083348252406476,0.0081051869520731,0.0077278655916906,0.0048451696461193,0.0047670999597853,0.0087406255908542,0.0112186235537319,0.0101207614952471,0.0072320943722285,0.00872592656571155
ZNRF1,0.0071117999495304,0.0019414672862747,0.0051299740110585,0.010986109446632,0.0090535577504368,0.0078154801153243,0.0085947923199954,0.0126240008249954,0.0089726896164269,0.0110768611787999,0.003164530235291,0.00864712627347653
MAF,0.0078532135063423,0.0033647074995498,0.0076098534999584,0.0116682422733123,0.0110034757761126,0.0072325813123704,0.010825301481898,0.0043457788020349,0.009610527053761,0.0058942522413227,0.0057144347326731,0.00851223681793355
ZNF609,0.0057621572523209,0.0085037868779369,0.0087252029348746,0.0059125295901959,0.0033708570510407,0.0044912772771264,0.0096930918036964,0.006409593799648,0.0062819340908332,0.0086633062746515,0.0094918172190398,0.00773055541713643
CCND1,0.0088966611419437,0.0069679027367586,0.0070431577149808,0.0070852161390822,0.0067207274805952,0.007362047256935,0.0073636076137555,0.0084996191160411,0.0064497408995694,0.0039602426610785,0.0031100863448933,0.00734590091056333
PTENP1,0.0067695586946648,0.0074073609153633,0.0048384562545641,0.0028383826489038,0.0040778822295599,0.0123879278256014,0.0063891547674778,0.0051038338402243,0.0067466339714889,0.0065550114945077,0.0089433008790291,0.00720575035213851
HAS2,0.0065947155144591,0.0064864721070552,0.008505014706911,0.0054740540329125,0.0050158288356353,0.0063154704281856,0.0059366467334062,0.0043101675356047,0.0040547451368596,0.0072579558619111,0.0106474327652421,0.007059850365818241
DTNA,0.0022472172067166,0.0049061609560085,0.011459620353774,0.0035900792364633,0.0045470085768245,0.0086625400207852,0.0028612057490912,0.0051682931957602,0.0068988189061894,0.0093755738404821,0.0046146678741073,0.006433118591620229
SETD1B,0.0065989095548741,0.0042510508621126,0.005611444914186,0.0083876711041927,0.0038533963281245,0.0025835687633596,0.0078500346703462,0.0080724634300701,0.0068166859612558,0.0028275309260607,0.0067143987862167,0.006356715530079901
CPEB2,0.005759935873079,0.005617110640339,0.0067664985819995,0.007799664501668,0.0043833797219303,0.0025700372543352,0.0051104180291254,0.0064683786043444,0.0069253657605746,0.0062796461403192,0.0047893951858872,0.00624698302936018
CNTLN,0.0059610341015602,0.0043347806435698,0.0065990396237457,0.0055717043816883,0.004951359316617,0.0085432619167077,0.0045767954586732,0.0052990993142378,0.0055531804888564,0.0040042295491789,0.0064185845602369,0.00618130693550719
LMAN1,0.0077529013331758,0.007855233561908,0.0055009367528098,0.0013000671480484,0.0055448075006406,0.0069055536665954,0.0030119365141844,0.0040642090676513,0.0085092920701278,0.0040454640422507,0.0065818360551005,0.00610722377124927
CSNK1G1,0.0030097949773857,0.0043917240018069,0.0051921107589589,0.0052085160439745,0.0048773996450419,0.0105833339908531,0.0057829443215562,0.0043136547945616,0.0049903956396471,0.0097732697591251,0.0017146964051801,0.00598378403380911
GRIA2,0.0066603161905491,0.0043187979169006,0.0069084625647923,0.0032005406789986,0.0049726960797545,0.0076403548386096,0.0037625081927877,0.0092027370427219,0.0047098369995428,0.0035022964151033,0.0041285697624167,0.00590071166821771
NF1,0.0033061277752093,0.0065168400669813,0.0068420005277819,0.0081515462275102,0.0015072565026359,0.0087235122146821,0.0045769540382581,0.0050726825005517,0.0069959077308531,0.0049024155515672,0.0007875108087331,0.00573827539447639
TRIM9,0.0045413861626111,0.0073784685396364,0.0069670559407041,0.0068845393354134,0.0016226736824212,0.0016137965280719,0.0061444044457605,0.0033766381775164,0.0081454845008713,0.0056749289878983,0.0043866794708367,0.00567360557717413
DRD5,0.0061260741014906,0.0065452370604491,0.0064399423887005,0.002329550759922,0.0023692667414494,0.0075755464297735,0.006481055431573,0.0045223090309412,0.0026164986804803,0.0023933191058866,0.0076741924269005,0.00550729921575667
INPPL1,0.004485582884645,0.0042933906580856,0.0020961025131503,0.0066028958035824,0.0065286975717868,0.0046566110631497,0.0114014796208374,0.0036522602364361,0.0043998811811017,0.0026466283097748,0.003897709984393,0.005466123982694279
API5,0.0057801929969473,0.0011891959335795,0.0066909046879193,0.0048636210068889,0.0020869408424051,0.0070917158824563,0.006725636148797,0.0052440261163299,0.0063122632710775,0.0056396278552824,0.0029969388357589,0.0054621063577442105
POF1B,0.002667759751429,0.0049326782796654,0.0019540406770378,0.00397665100664,0.0074062782432764,0.0038777228098834,0.0089307859940357,0.0037571577426874,0.0063093574336265,0.0027365908941938,0.0050011838625578,0.00515502066950332
ZMIZ1,0.0071814842501672,0.0026451090535599,0.0031494331271339,0.004629412550291,0.0015346173794687,0.0046879820476065,0.0043246599755074,0.0055709294473947,0.0059573032289275,0.0061087417187416,0.0054325341164042,0.005122220689520261
NCOA3,0.0057745589468379,0.0033974459424361,0.0053422217196355,0.0037197281745289,0.0052434384303704,0.0060871503914754,0.006624729211191,0.0071466488006275,0.0003507417720799,0.0036715403704309,0.0038138771708191,0.00511720809304326
LRRC4,0.0027189705235421,0.0073027501428429,0.0030396764411615,0.0057012173202388,0.0059415838987837,0.0021303882000479,0.0010636713118905,0.0068396257910364,0.0053921357043713,0.0037510826023458,0.005906879726357,0.0049787981662617895
PCDH9,0.0019122409138608,0.0061049882387121,0.0062143105050981,0.0047534803579268,0.0038750893459789,0.0038444889820249,0.0068293433486391,0.0032732256358244,0.0044852975588723,0.0023953670276934,0.0038896254822067,0.00475774573968375
BCL11A,0.0064286198987714,0.0024978831752385,0.0020763404908001,0.0069508266154493,0.0052305200335523,0.0029072054096061,0.0067560069564376,0.0068025033158355,0.0025768480959938,0.0026856350254872,0.0023668685763177,0.004727925759348951
