Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
PTEN,0.0765087650219148,0.0926220502649459,0.0760593488985549,0.0867083326927197,0.0612738312965332,0.0899087082867428,0.0664027532550941,0.0769835623295904,0.0760416045539918,0.067873025775646,0.0732386801487068,0.08436206625244404
TP53,0.0625296328489731,0.0564002683967702,0.0637946810286321,0.0573416344462243,0.0686225856746312,0.0760245587461126,0.0613762985834786,0.0535268713398405,0.057818804352336,0.0622443318399021,0.0510561848285064,0.0670735852085407
CTNNB1,0.0660361576431955,0.0596917290898734,0.0667999037755206,0.0706780600088483,0.0492115206687337,0.0624653282777153,0.0588195362798182,0.0509661683331269,0.0533897615818411,0.0669352453437458,0.0621646667596121,0.06671580777620309
KRAS,0.0598327356011448,0.0478004639378603,0.0460617052818832,0.0567529322107037,0.0420038103871457,0.0487514260143613,0.0627879187680834,0.0640910334344545,0.0630857234370064,0.0457659002977024,0.0485812720399124,0.058551492141025806
ARID1A,0.0394717869503125,0.0442234774120299,0.0488403391245197,0.048890301096812,0.0636942528153019,0.0380714778739576,0.023074238973364,0.0394341894763447,0.0448228779399755,0.0445388567956754,0.0473535989388124,0.04824153973971056
PPP2R1A,0.0326650241673633,0.0377817832930453,0.0391939865756501,0.034226629588452,0.0373206438355467,0.0421611245067192,0.0436209142402727,0.0368667963054975,0.0407845605620488,0.0344170858107774,0.0412432283934873,0.042028177727886036
PIK3CA,0.033455535827093,0.0443537255302932,0.0361306004117188,0.0328035438908071,0.035515962789385,0.0354413004818861,0.0373528784527589,0.0315076956110957,0.0309281236616878,0.0334720031038744,0.0378313646290143,0.03887927343896143
RPL22,0.0210531347546545,0.0347132929476862,0.0233112952038537,0.0320412791188904,0.022515128917058,0.0254330250209316,0.0243757251793916,0.0218189903224209,0.0307658215019922,0.030587967845815,0.0194843069854609,0.0286099967798155
BCOR,0.0226226573154151,0.0143269159803347,0.0294029721592675,0.0200982556462519,0.0232732204683342,0.0205355680243033,0.0185890428726116,0.0269956846774728,0.0249965872133459,0.0225888780479497,0.020404726041467,0.024383450844675372
RNF43,0.0202063445677814,0.0115461491887759,0.0208568291621879,0.0207434335296341,0.0191519324717365,0.0143962578886184,0.0245814194724744,0.0147997969311865,0.0139586277534004,0.0189112259606163,0.0183886217014518,0.019754063862786355
CTCF,0.0208386791088494,0.0161411983807739,0.0185393069164473,0.0155832574410494,0.0166803447248253,0.0229121766643858,0.0140021063927029,0.0166517941936065,0.0134143539517696,0.0167993252037134,0.0157177310676841,0.01872802740458076
DOCK3,0.0159616007844776,0.0113065966326099,0.0060116538661524,0.0092451233411723,0.0155520259893182,0.0136563768852416,0.0128966648532184,0.0175000534225887,0.0185086063523517,0.0269546920735549,0.0193788495378486,0.01669722437385343
FBXW7,0.0133149969527124,0.0128104923704229,0.0155573887495204,0.0131677128707573,0.0167860405723978,0.0161993527826665,0.0177508189070484,0.0110940639031883,0.0141653569727948,0.0140554896581683,0.0125319750254101,0.01574336887650872
