Mutation,Value
PTEN,0.08038288329238641
TP53,0.07489652291291304
ARID1A,0.057180730799286275
PPP2R1A,0.051241508314296705
KRAS,0.04783561812330537
BCOR,0.046509936233763725
RNF43,0.03725890975328964
RPL22,0.03187070778551053
ACVR2A,0.023172275662944965
ARID5B,0.018778919120063988
TNRC6B,0.018337838799532758
ESRP1,0.0181530854070189
DOCK3,0.015143740388058562
CTNNA2,0.015039409786109964
BCL11B,0.014333025983054557
JAK1,0.013789687402196495
CD93,0.01353152178341395
ZFHX3,0.013472609198199854
NRK,0.01195862422700714
MAF,0.01166824227331237
ZNRF1,0.010986109446632048
RNF2,0.008955829846960413
SETD1B,0.00838767110419275
NF1,0.008151546227510284
KCNMA1,0.008109641088046245
ASH1L,0.00810518695207319
CPEB2,0.007799664501668016
ZBTB20,0.00724760668977803
CCND1,0.007085216139082206
DAZAP1,0.007075558092543271
BCL11A,0.006950826615449375
TRIM9,0.006884539335413414
MBD6,0.006859821288747605
INPPL1,0.006602895803582431
BTBD7,0.006510604581514344
TTK,0.006308877952323445
ZNF609,0.005912529590195978
LRRC4,0.005701217320238812
CNTLN,0.005571704381688348
HAS2,0.005474054032912559
CSNK1G1,0.005208516043974545
IQSEC2,0.005206517254459317
BCORL1,0.00506336474484763
TPD52,0.004998560387880708
NOL4,0.004991830892666762
API5,0.004863621006888959
PCDH9,0.0047534803579268
ZMIZ1,0.004629412550291051
PHF2,0.004588954777648496
DDHD1,0.004091752117008173
POF1B,0.003976651006640099
NCOA3,0.0037197281745289575
NCOR2,0.0036014480763902467
DTNA,0.0035900792364633605
RBFOX1,0.003577029900238671
KCNA4,0.0034957843638005557
TCF4,0.0034862025588600024
HMBOX1,0.0034101935143553415
MMP16,0.0032718128750074626
TNRC18,0.003214488282590788
GRIA2,0.0032005406789986867
ST8SIA4,0.002977875579626984
SIK1,0.0029444698973843386
TCF20,0.0029080724353734745
PTENP1,0.0028383826489038278
FXR1,0.002825475934891274
ELK3,0.0028088838970991973
TRIM2,0.002807985217597209
RC3H1,0.002798827633453287
KDM5A,0.00278196167968837
FOXP1,0.0027636749301260407
DDX17,0.0027002145630349254
MESDC1,0.0026522706508304377
EPN2,0.0026449280802887222
BCL7A,0.0026262499683416896
MSH3,0.0026116793297625584
FAM46A,0.0025711031745631534
PLAG1,0.0025008958876644814
CXCL5,0.0024216383874811668
PIK3R2,0.0023977540871229085
FRYL,0.0023893411626264814
G3BP1,0.0023429819750103434
DRD5,0.002329550759922049
STX6,0.0023256040121974013
ZNF618,0.0023204505563761677
MAGI1,0.0022635475639267337
FAM222A,0.0022012256516456786
PCNP,0.0021977862399491337
CLVS1,0.002149382029200921
KPNB1,0.002144374588325336
SMARCC1,0.0020629604590469484
WIPF1,0.002038939884508274
MGAT3,0.002029153531457903
RSBN1L,0.0020076855544481718
RYBP,0.0019887049394534235
DYNC2LI1,0.0019873416935414835
FOXP2,0.0018038501915004135
POU3F2,0.0017978897881008552
MYO1A,0.0017269419149634254
SCN3A,0.0017267220770576964
SRRT,0.0017198216660034445
ARID1B,0.0016628422076014747
SEPHS1,0.0016594782997176852
DONSON,0.0016232584508383758
COL7A1,0.0015841489971469163
SLC44A1,0.0015801522231594833
TCEAL1,0.0015738651925384965
ANKH,0.001563041643254092
ZFP91,0.0014969289170148545
COLGALT2,0.0014771816861813784
ANKRD13C,0.001470109524004462
ZXDB,0.0014696502409452937
RAB1B,0.0014443585719274602
POU2F3,0.0014199358712416303
INSM2,0.0013827634566050012
AFF1,0.0013305787460869889
LMAN1,0.0013000671480484474
DENND6A,0.0012697248955223289
TCERG1,0.0011593702100732683
RBM25,0.001140242063159423
ZNF503,0.0011206042669693267
RBM12B,0.0010846715538507614
CD47,0.0010691647352462346
XKR6,0.0010357517103220472
SH3D19,0.0009934153195316272
NDST1,0.0009801637862958798
MUM1L1,0.0009792105682556013
TFAP2B,0.0009551654718176783
VEGFA,0.0009342105304513726
C12orf29,0.0008927629210188615
CSNK1A1,0.0008704948282694516
NRIP1,0.0008640695477549394
ZNF716,0.0008405228043333071
HNRNPR,0.000839922155376959
ZBTB34,0.0008280636802071957
CDC25A,0.0007810699649152709
MAPK1,0.0007647926310190726
C3orf70,0.000751233870571875
ZNF621,0.0007319215271892581
NSD1,0.0007051216079782099
IRX3,0.0006831906222625141
POTEG,0.0006773021058299952
PXDN,0.0006677530451209052
SLMAP,0.0006607411064504707
KDM5B,0.0006061290766056662
TMEM184B,0.0005983449973709518
HDAC4,0.0005957888748195216
DPF3,0.0005575273819078796
LPGAT1,0.0005544743544174689
DTX4,0.0005436790273576767
B4GALNT4,0.0005408879487229307
TP63,0.0005029645538907956
FBXO48,0.0004953659474978675
UNKL,0.00046587436726968886
ZNF148,0.00045165855635731543
LATS2,0.0004340502702734597
UBE2G1,0.00036874101619898607
ABHD13,0.00035651518830427117
ELOVL5,0.0003056314374560975
SYDE2,0.00027418484813047553
ZC3H11A,0.00026027416673574095
POU4F2,0.00022760731450065006
GRHL3,0.0002266356217310977
DDX3X,0.00020675358267499783
FBN2,0.00020461188644118448
PLEKHA3,0.00019239534257814263
ARF5,0.00018957489952999454
SENP2,0.0001787272399505815
CNNM4,0.00017363471204423373
UBFD1,0.00017181442394216884
RGS12,0.00012809191960372343
ITGAV,0.00012551573971749188
TMC7,0.00010751363132869224
BCAS3,9.851073077724537e-05
HOXD10,7.466126058639028e-05
RABL2B,6.50944347528649e-05
CNNM1,5.360614385747608e-05
DENND1C,3.0673136379486625e-05
COL19A1,0.0
CYTH1,0.0
LRRC57,0.0
MARCKS,0.0
PPP1R12A,0.0
SHC4,0.0
PDE4A,0.0
DZIP1,0.0
PTPRF,0.0
PLXND1,0.0
KPNA3,0.0
KIAA1456,0.0
EFCAB14,0.0
ENO4,0.0
CEP41,0.0
BTBD11,0.0
ARPP19,0.0
SIKE1,0.0
RHOBTB3,0.0
REPS2,0.0
ZNF217,0.0
AK2,0.0
ELAVL2,0.0
C18orf25,0.0
