Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.05,0,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0.8181818181818181,0.9017713365539454,164
Pval<0.05,1,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.8384615384615385,0.8964673913043478,164
Pval<0.05,2,4,1,6,12,0.6956521739130435,0.4,0.9230769230769231,0.8,0.6,0.2,0.3333333333333333,0.7538461538461538,0.802075569358178,164
Pval<0.05,3,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.85,0.9152173913043479,164
Pval<0.05,4,5,1,4,13,0.782608695652174,0.5555555555555556,0.9285714285714286,0.8333333333333334,0.4444444444444444,0.16666666666666666,0.23529411764705882,0.753968253968254,0.8073268921095009,164
Pval<0.05,5,6,0,7,10,0.6956521739130435,0.46153846153846156,1.0,1.0,0.5384615384615384,0.0,0.4117647058823529,0.8153846153846154,0.909606094388703,164
Pval<0.05,6,5,0,5,13,0.782608695652174,0.5,1.0,1.0,0.5,0.0,0.2777777777777778,0.8,0.8869565217391303,164
Pval<0.05,7,7,2,4,10,0.7391304347826086,0.6363636363636364,0.8333333333333334,0.7777777777777778,0.36363636363636365,0.2222222222222222,0.2857142857142857,0.8636363636363638,0.9186848724398131,164
Pval<0.05,8,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.7916666666666666,0.7512845849802372,164
Pval<0.05,9,4,0,3,16,0.8695652173913043,0.5714285714285714,1.0,1.0,0.42857142857142855,0.0,0.15789473684210525,0.8571428571428572,0.9006211180124224,164
Pval<0.05,10,5,0,5,13,0.782608695652174,0.5,1.0,1.0,0.5,0.0,0.2777777777777778,0.8384615384615385,0.8964673913043478,164
