Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,1.0,0.0,1
1,1,-1,0.6347159738301431,0.36528402616985695,0
-1,-1,-1,0.676377946650124,0.3236220533498759,1
-1,-1,-1,0.8952088206436015,0.10479117935639805,1
-1,-1,-1,0.8952088206436015,0.10479117935639805,1
1,1,-1,0.8952088206436015,0.10479117935639805,0
-1,-1,-1,0.8952088206436015,0.10479117935639805,1
-1,-1,-1,0.9335466224220268,0.0664533775779731,1
-1,-1,1,0.15209188034188034,0.8479081196581197,0
-1,-1,-1,0.9063582193930003,0.0936417806069993,1
1,1,1,0.39596904761904766,0.6040309523809523,1
-1,-1,-1,0.9307592253716059,0.06924077462839394,1
-1,-1,-1,0.9307592253716059,0.06924077462839394,1
1,1,1,0.10833333333333332,0.8916666666666667,1
1,1,1,0.389536254756528,0.610463745243472,1
1,1,1,0.393207142857143,0.606792857142857,1
1,1,1,0.3563194369465452,0.6436805630534548,1
1,1,1,0.3323615590058339,0.667638440994166,1
1,1,1,0.2048826872288423,0.7951173127711578,1
-1,-1,-1,0.9953818181818183,0.004618181818181818,1
-1,-1,-1,0.8952088206436015,0.10479117935639805,1
-1,-1,-1,1.0,0.0,1
-1,-1,-1,0.9410283375306175,0.05897166246938213,1
