Mutation,Value
PTEN,0.07650876502191482
CTNNB1,0.06603615764319555
TP53,0.06252963284897312
KRAS,0.05983273560114483
ARID1A,0.03947178695031255
PIK3CA,0.03345553582709308
PPP2R1A,0.032665024167363325
BCOR,0.0226226573154151
RPL22,0.021053134754654597
CTCF,0.020838679108849463
RNF43,0.02020634456778149
DOCK3,0.015961600784477618
FBXW7,0.01331499695271244
ESRP1,0.011415029727710033
TNRC6B,0.010828554007136554
ACVR2A,0.010094603497385763
ZNRF1,0.009668086484135498
FGFR2,0.009460534904532652
NRK,0.009396147262226543
BCL11B,0.00938148859740942
CSMD3,0.009254049397539614
CTNNA2,0.009145788593002621
ZFHX3,0.009124436059576689
ARID5B,0.008410931686708385
CD93,0.008337118373775643
TTK,0.007898918809291845
JAK1,0.007434969333033669
PIK3R1,0.006985124295357398
DTNA,0.00684006273583781
ZNF609,0.006817817760786572
SCAF4,0.005931240944368446
RNF2,0.005853915481421254
CPEB2,0.005542961183615219
QKI,0.005538873173412054
DAZAP1,0.005472320916112525
LRRC4,0.005144474691239194
SETD1B,0.005110939376378179
ZBTB20,0.005103315201325549
MBD6,0.005031203583831183
CHD4,0.005030669359702921
DONSON,0.00497867338655993
KCNA4,0.004940989321586208
DRD5,0.0047736290365212545
KIAA1024,0.004652826834783522
EPN2,0.004619149685230378
KCNMA1,0.0045901385586026
NFIA,0.004585825779365547
MED13,0.004526933340439064
LMAN1,0.004480886963922372
TRPS1,0.0044509670690051325
PTENP1,0.004286505832446676
HAS2,0.0042254013850829344
CSNK1G1,0.004185789440320564
TPTE,0.004065400742834016
WTAP,0.0039137913860242315
INPPL1,0.0038592507554481605
KIAA2026,0.0037779449894506036
POF1B,0.003768366608452197
GRIA2,0.0036178114615473826
NF1,0.003566036262450431
PID1,0.003483572056405977
ASH1L,0.0034556704435786635
UNC79,0.0033912796561996346
FAM222A,0.0033193365769727686
ARID4B,0.003275881633367012
CHD3,0.003110791521096526
MSH3,0.0030624548720173546
PALM2-AKAP2,0.0030382875199510585
FOXJ3,0.0029916248324212535
SIK1,0.002926810238878208
FOXP1,0.0028578149170716926
DDX17,0.002784817146302425
ONECUT2,0.0027754356527682346
ARID1B,0.0027753529344010388
BCORL1,0.0027441382464350123
NOL4,0.0027014977231272124
HAND2,0.002675954613977728
ELMSAN1,0.0026575437968285307
UBE2A,0.0026061607973867583
RC3H1,0.002591007046016863
SPEF2,0.0024197902580231525
RYBP,0.00238800523373842
MED12L,0.002372291201350355
MGAT3,0.0023532332048550146
FAT1,0.002306521641173334
NCOA3,0.0023021030812696163
POU3F2,0.0022960020283693343
POTEG,0.002292674621755426
MAF,0.0022918079503261145
PIK3R2,0.002281356665469006
ANK3,0.0021858045498836104
MUM1L1,0.0021662472240448804
SYNE1,0.0021647897518637747
NSD1,0.002148333740344937
FAM46A,0.0021418756030997534
PTCH1,0.002096815140794067
TNRC18,0.002075577055020349
RBM25,0.0020478794550362
CNTLN,0.002035428553139364
POLE,0.002007535314462619
KIAA0947,0.0019580583819601848
GPM6A,0.001946415051376495
ZFP91,0.0017952937119883555
HPS3,0.001794267283117765
PCDH9,0.0017717581036148073
MECOM,0.0017697662537686585
MEF2C,0.001736648965225034
PCDH19,0.0017297181071852439
API5,0.0017079586140241907
MXD1,0.0016785612811085647
CEP290,0.001643976667245155
ZNF644,0.0016287175599596377
VANGL2,0.0016066660255325313
ABCC2,0.0015858647041957887
TPTE2,0.001570620972278589
POTEH,0.0015630155029695168
DPF3,0.0015619040922307632
ACKR4,0.0015530314198391219
KMT2C,0.0015506430174090356
TTN,0.001545117450293948
ARHGAP35,0.0015355692601144511
ZMIZ1,0.0015216838403090225
CXCL5,0.0015005364803615195
TMC7,0.0014721885630923754
DDHD1,0.0014480870464043869
KMT2D,0.0014284106492738482
SOX4,0.0014274768366486935
TPD52,0.0014019058576024267
MEX3A,0.001398033442464339
FBXL3,0.0013924888131971855
NCOR2,0.0013776245507026988
DIAPH1,0.0013761518057646169
MAGI1,0.0013662088205414972
