Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
1,1,1,0.02,0.98,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
1,1,1,0.34830188679245283,0.6516981132075472,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
1,1,-1,0.805384261864469,0.1946157381355309,0
1,1,1,0.06075,0.9392499999999998,1
-1,-1,1,0.08918718501248875,0.9108128149875114,0
1,1,1,0.01,0.99,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
1,1,-1,0.805384261864469,0.1946157381355309,0
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
-1,-1,-1,0.805384261864469,0.1946157381355309,1
1,1,1,0.14,0.86,1
