Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
1,1,-1,0.745878287615113,0.25412171238488684,0
1,1,1,0.2527461458281548,0.7472538541718451,1
1,1,-1,0.745878287615113,0.25412171238488684,0
-1,-1,-1,0.745878287615113,0.25412171238488684,1
1,1,1,0.4433390553571796,0.5566609446428203,1
1,1,-1,0.745878287615113,0.25412171238488684,0
-1,-1,-1,0.745878287615113,0.25412171238488684,1
1,1,-1,0.745878287615113,0.25412171238488684,0
1,1,-1,0.745878287615113,0.25412171238488684,0
1,1,-1,0.745878287615113,0.25412171238488684,0
1,1,-1,0.745878287615113,0.25412171238488684,0
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
-1,-1,-1,0.745878287615113,0.25412171238488684,1
1,1,1,0.2527461458281548,0.7472538541718451,1
1,1,-1,0.745878287615113,0.25412171238488684,0
1,1,1,0.2910271994579724,0.7089728005420278,1
1,1,1,0.19697975514094396,0.8030202448590561,1
