Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,1,0.074445530201194,0.9255544697988057,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.09809958713464807,0.9019004128653519,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.5339596177206044,0.46604038227939554,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,1,0.2732454924516374,0.726754507548363,0
1.0,1.0,1,0.4148339991644716,0.5851660008355293,1
1.0,1.0,1,0.14754507101254039,0.8524549289874597,1
1.0,1.0,1,0.03372517278695384,0.966274827213046,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,1,0.1044108124879061,0.8955891875120936,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.63076338938939,0.3692366106106092,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.11373368787042262,0.8862663121295775,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.5481132116197688,0.45188678838023133,1
-1.0,-1.0,1,0.45898062125006256,0.5410193787499374,0
-1.0,-1.0,-1,0.6325337177112087,0.36746628228879036,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.3538953650560044,0.6461046349439961,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.18737382776043857,0.8126261722395608,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.11627948291125127,0.8837205170887483,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.411712207963179,0.5882877920368219,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,1,0.20362477652996855,0.7963752234700314,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,1,0.06317832307025316,0.9368216769297469,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,1,0.059312488809562545,0.9406875111904371,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,1,0.17182960060205904,0.828170399397941,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.6504152545710978,0.3495847454289016,1
-1.0,-1.0,1,0.24757135681762416,0.7524286431823758,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
-1.0,-1.0,-1,0.7378460099992987,0.262153990000701,1
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
1.0,1.0,-1,0.7378460099992987,0.262153990000701,0
