Mutation,Value
HAS2,0.18305863907733594
MESDC1,0.09757126246560781
MMP16,0.09458635318206297
ABHD13,0.06613563187509074
TCEAL1,0.0624083870342
NRIP1,0.05339490428801304
ENO4,0.04163327153892538
SLC44A1,0.04098650203588755
SIKE1,0.039783571798554955
ARF5,0.039577558566119525
ELAVL2,0.03812599012963212
PXDN,0.03753477093511544
GRHL3,0.03244710908777225
VEGFA,0.027622992436404033
CDC25A,0.024128732912098935
BTBD11,0.022786256108887112
DENND1C,0.022578537649327355
MAPK1,0.020987910612694026
ELOVL5,0.01933957755067714
PLXND1,0.01834848684333322
PTPRF,0.016963553872260614
