Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>3.84,0,8,1,5,9,0.7391304347826086,0.6153846153846154,0.9,0.8888888888888888,0.38461538461538464,0.1111111111111111,0.35714285714285715,0,0,739
Chi>3.84,1,8,0,2,13,0.9130434782608695,0.8,1.0,1.0,0.2,0.0,0.13333333333333333,0,0,739
Chi>3.84,2,7,1,2,13,0.8695652173913043,0.7777777777777778,0.9285714285714286,0.875,0.2222222222222222,0.125,0.13333333333333333,0,0,739
Chi>3.84,3,3,2,3,15,0.782608695652174,0.5,0.8823529411764706,0.6,0.5,0.4,0.16666666666666666,0,0,739
Chi>3.84,4,6,1,3,13,0.8260869565217391,0.6666666666666666,0.9285714285714286,0.8571428571428571,0.3333333333333333,0.14285714285714285,0.1875,0,0,739
Chi>3.84,5,6,0,1,16,0.9565217391304348,0.8571428571428571,1.0,1.0,0.14285714285714285,0.0,0.058823529411764705,0,0,739
Chi>3.84,6,12,0,2,9,0.9130434782608695,0.8571428571428571,1.0,1.0,0.14285714285714285,0.0,0.18181818181818182,0,0,739
Chi>3.84,7,6,1,2,14,0.8695652173913043,0.75,0.9333333333333333,0.8571428571428571,0.25,0.14285714285714285,0.125,0,0,739
Chi>3.84,8,11,3,1,8,0.8260869565217391,0.9166666666666666,0.7272727272727273,0.7857142857142857,0.08333333333333333,0.21428571428571427,0.1111111111111111,0,0,739
Chi>3.84,9,9,0,2,12,0.9130434782608695,0.8181818181818182,1.0,1.0,0.18181818181818182,0.0,0.14285714285714285,0,0,739
Chi>3.84,10,10,0,2,11,0.9130434782608695,0.8333333333333334,1.0,1.0,0.16666666666666666,0.0,0.15384615384615385,0,0,739
