Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP-2FP>4:Uterine,0,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.85,0.9152173913043479,58
TP-2FP>4:Uterine,1,1,0,6,16,0.7391304347826086,0.14285714285714285,1.0,1.0,0.8571428571428571,0.0,0.2727272727272727,0.6875000000000001,0.6881469979296067,58
TP-2FP>4:Uterine,2,2,2,6,13,0.6521739130434783,0.25,0.8666666666666667,0.5,0.75,0.5,0.3157894736842105,0.6291666666666667,0.6149456521739131,58
TP-2FP>4:Uterine,3,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.8636363636363636,0.9288537549407115,58
TP-2FP>4:Uterine,4,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.9090909090909092,0.9525691699604744,58
TP-2FP>4:Uterine,5,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0.9090909090909092,0.9525691699604744,58
TP-2FP>4:Uterine,6,5,1,5,12,0.7391304347826086,0.5,0.9230769230769231,0.8333333333333334,0.5,0.16666666666666666,0.29411764705882354,0.7538461538461538,0.802075569358178,58
TP-2FP>4:Uterine,7,2,1,2,18,0.8695652173913043,0.5,0.9473684210526315,0.6666666666666666,0.5,0.3333333333333333,0.1,0.7368421052631579,0.7101449275362319,58
TP-2FP>4:Uterine,8,7,0,2,14,0.9130434782608695,0.7777777777777778,1.0,1.0,0.2222222222222222,0.0,0.125,0.8888888888888888,0.9323671497584541,58
TP-2FP>4:Uterine,9,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6875,0.7961956521739131,58
TP-2FP>4:Uterine,10,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6875,0.7961956521739131,58
