Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP4_FP0,0,1,0,7,15,0.6956521739130435,0.125,1.0,1.0,0.875,0.0,0.3181818181818182,0.5625,0.7146739130434783,37
TP4_FP0,1,5,0,2,16,0.9130434782608695,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0.1111111111111111,0.8571428571428572,0.9006211180124224,37
TP4_FP0,2,6,0,2,15,0.9130434782608695,0.75,1.0,1.0,0.25,0.0,0.11764705882352941,0.875,0.9184782608695652,37
TP4_FP0,3,5,0,8,10,0.6521739130434783,0.38461538461538464,1.0,1.0,0.6153846153846154,0.0,0.4444444444444444,0.6923076923076923,0.8829431438127089,37
TP4_FP0,4,4,0,2,17,0.9130434782608695,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.10526315789473684,0.8333333333333333,0.8114216701173222,37
TP4_FP0,5,5,0,5,13,0.782608695652174,0.5,1.0,1.0,0.5,0.0,0.2777777777777778,0.75,0.858695652173913,37
TP4_FP0,6,4,0,4,15,0.8260869565217391,0.5,1.0,1.0,0.5,0.0,0.21052631578947367,0.75,0.8062888198757764,37
TP4_FP0,7,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.7727272727272727,0.8814229249011858,37
TP4_FP0,8,6,0,3,14,0.8695652173913043,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.17647058823529413,0.8333333333333333,0.8985507246376814,37
TP4_FP0,9,4,0,5,14,0.782608695652174,0.4444444444444444,1.0,1.0,0.5555555555555556,0.0,0.2631578947368421,0.7222222222222222,0.7383252818035428,37
TP4_FP0,10,3,0,8,12,0.6521739130434783,0.2727272727272727,1.0,1.0,0.7272727272727273,0.0,0.4,0.6363636363636364,0.8102766798418972,37
