0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9230769230769231,1.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9787234042553191,1.0,0.967741935483871,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,1.0,1.0
1.0,0.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,0.9897959183673469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
1.0,1.0,0.0,1.0,0.9494949494949495,0.896551724137931,1.0,0.96,0.9577464788732394,1.0,0.9090909090909091,0.967741935483871,0.891566265060241,0.9,0.8878504672897196,1.0,1.0,0.9047619047619048,0.9791666666666666,1.0,0.9,0.9464285714285714,1.0,0.86,0.9423076923076923,0.9090909090909091,0.9295774647887324,0.9139784946236559,1.0,0.9629629629629629,1.0,1.0,1.0,0.9803921568627451,0.94,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,0.9583333333333334,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.9175257731958762,0.8913043478260869,0.9253731343283582,0.9295774647887324,1.0,0.9295774647887324,1.0,0.95,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9245283018867925,1.0,0.9298245614035088,0.9591836734693877,0.9387755102040817,0.9787234042553191,0.9565217391304348,1.0,0.98,0.9264705882352942,0.9027777777777778,0.9642857142857143,0.9135802469135802,1.0,1.0,0.9333333333333333,0.9166666666666666,0.8901098901098901,0.9565217391304348,0.9803921568627451,0.9340659340659341,1.0,1.0,0.926829268292683,0.8828125,0.9516129032258065,1.0,0.9318181818181818,1.0,0.9041095890410958,1.0,0.891566265060241,1.0,0.9142857142857143,0.961038961038961,1.0,0.92,0.8985507246376812,0.9705882352941176,0.9340659340659341,0.9545454545454546,0.9666666666666667,1.0
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,0.9830508474576272,0.9494949494949495,1.0,0.0,0.9423076923076923,1.0,0.9523809523809523,0.926829268292683,0.9830508474576272,0.9111111111111111,0.9315068493150684,0.8958333333333334,0.8902439024390244,0.8333333333333334,0.9838709677419355,1.0,0.9358974358974359,1.0,1.0,0.87,0.971830985915493,1.0,0.8672566371681416,0.9701492537313433,0.8269230769230769,0.9285714285714286,0.8725490196078431,1.0,0.898876404494382,1.0,1.0,1.0,0.9523809523809523,0.953125,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9529411764705882,1.0,0.967741935483871,0.967741935483871,1.0,1.0,0.9846153846153847,0.8878504672897196,0.9056603773584906,0.8974358974358975,0.9411764705882353,1.0,0.9534883720930233,1.0,0.9452054794520548,0.9830508474576272,0.9538461538461539,0.9830508474576272,0.9846153846153847,1.0,1.0,0.9841269841269841,1.0,1.0,0.9710144927536232,0.9838709677419355,0.9285714285714286,0.984375,0.9846153846153847,0.9836065573770492,1.0,1.0,0.9344262295081968,0.9259259259259259,0.9186046511627907,0.9859154929577465,0.8791208791208791,0.984375,0.9830508474576272,0.9318181818181818,0.9176470588235294,0.9150943396226415,1.0,0.9354838709677419,0.9117647058823529,1.0,1.0,0.9148936170212766,0.8865248226950354,0.9466666666666667,1.0,0.9090909090909091,1.0,0.9555555555555556,1.0,0.8958333333333334,1.0,0.9285714285714286,0.9555555555555556,1.0,0.967391304347826,0.9411764705882353,0.8947368421052632,0.8191489361702128,0.9625,0.9444444444444444,1.0
1.0,1.0,0.896551724137931,1.0,0.9423076923076923,0.0,1.0,0.9824561403508771,0.9473684210526315,1.0,0.9772727272727273,0.9230769230769231,0.9230769230769231,0.9493670886075949,0.8938053097345132,1.0,1.0,0.9285714285714286,0.9622641509433962,1.0,0.8586956521739131,0.984375,1.0,0.9285714285714286,0.9482758620689655,0.8823529411764706,0.9487179487179487,0.8969072164948454,1.0,0.9411764705882353,1.0,1.0,1.0,0.9824561403508771,0.9464285714285714,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9615384615384616,1.0,0.9818181818181818,1.0,1.0,1.0,0.9642857142857143,0.9117647058823529,0.8979591836734694,0.9315068493150684,0.9620253164556962,1.0,0.8918918918918919,1.0,0.8870967741935484,1.0,0.9655172413793104,1.0,1.0,0.9473684210526315,0.9508196721311475,1.0,1.0,1.0,0.9672131147540983,0.9814814814814815,0.953125,0.9636363636363636,0.9642857142857143,1.0,0.9811320754716981,1.0,0.9636363636363636,0.9605263157894737,0.8666666666666667,0.967741935483871,0.9195402298850575,0.9821428571428571,1.0,0.9761904761904762,0.9230769230769231,0.9509803921568627,0.9411764705882353,0.9642857142857143,0.9157894736842105,0.9615384615384616,1.0,0.9195402298850575,0.8712121212121212,0.9710144927536232,1.0,0.9361702127659575,1.0,0.8974358974358975,1.0,0.8863636363636364,1.0,0.9210526315789473,0.8533333333333334,1.0,0.9125,0.9066666666666666,0.972972972972973,0.9489795918367347,0.8970588235294118,0.9696969696969697,1.0
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.96,1.0,0.9523809523809523,0.9824561403508771,1.0,0.0,0.9714285714285714,1.0,0.9777777777777777,1.0,0.9811320754716981,0.9736842105263158,1.0,1.0,1.0,1.0,1.0,1.0,0.9298245614035088,1.0,1.0,0.958904109589041,1.0,0.9705882352941176,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.9848484848484849,0.9841269841269841,0.9696969696969697,0.9444444444444444,1.0,0.972972972972973,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,0.9583333333333334,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9272727272727272,1.0,1.0,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,0.975609756097561,1.0,0.9811320754716981,1.0,0.9142857142857143,0.975609756097561,1.0,1.0,1.0,0.967741935483871,1.0,0.9666666666666667,1.0,1.0
1.0,0.9655172413793104,0.9577464788732394,1.0,0.926829268292683,0.9473684210526315,1.0,0.9714285714285714,0.0,0.9655172413793104,0.9538461538461539,0.9787234042553191,0.9142857142857143,0.9661016949152542,0.9270833333333334,1.0,1.0,0.9807692307692307,1.0,1.0,0.9753086419753086,1.0,1.0,0.9574468085106383,0.9736842105263158,0.891566265060241,0.9655172413793104,0.9506172839506173,1.0,0.9206349206349206,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,0.92,0.9827586206896551,1.0,0.9375,1.0,1.0,1.0,1.0,0.9146341463414634,0.963855421686747,0.9818181818181818,0.9655172413793104,1.0,0.9655172413793104,1.0,0.9782608695652174,0.9655172413793104,0.9444444444444444,0.9655172413793104,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,0.9705882352941176,1.0,0.967741935483871,1.0,1.0,0.9705882352941176,0.9444444444444444,0.9322033898305084,0.95,0.9859154929577465,1.0,1.0,0.9508196721311475,0.9491525423728814,0.9634146341463414,1.0,0.9714285714285714,0.9615384615384616,1.0,1.0,0.8923076923076924,0.9051724137931034,0.9111111111111111,1.0,0.96,1.0,0.9508196721311475,1.0,0.958904109589041,1.0,0.9285714285714286,0.9333333333333333,1.0,0.9344262295081968,0.9655172413793104,0.9615384615384616,0.9615384615384616,0.94,0.9047619047619048,1.0
1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,0.9655172413793104,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,1.0,1.0,0.9897959183673469,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.9411764705882353,1.0
