Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.005,0,12,0,1,10,0.9565217391304348,0.9230769230769231,1.0,1.0,0.07692307692307693,0.0,0.09090909090909091,0.9653846153846154,0.98235974551764,202
Pval<0.005,1,9,1,3,10,0.8260869565217391,0.75,0.9090909090909091,0.9,0.25,0.1,0.23076923076923078,0.9318181818181818,0.9582735886189833,202
Pval<0.005,2,7,0,5,11,0.782608695652174,0.5833333333333334,1.0,1.0,0.4166666666666667,0.0,0.3125,1.0,0.9714052287581699,202
Pval<0.005,3,9,0,1,13,0.9565217391304348,0.9,1.0,1.0,0.1,0.0,0.07142857142857142,0.9769230769230769,0.97625,202
Pval<0.005,4,5,1,4,13,0.782608695652174,0.5555555555555556,0.9285714285714286,0.8333333333333334,0.4444444444444444,0.16666666666666666,0.23529411764705882,0.9682539682539683,0.960273368606702,202
Pval<0.005,5,4,0,8,11,0.6521739130434783,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.42105263157894735,0.9545454545454546,0.94496336996337,202
Pval<0.005,6,6,1,6,10,0.6956521739130435,0.5,0.9090909090909091,0.8571428571428571,0.5,0.14285714285714285,0.375,0.8106060606060606,0.8844651875901878,202
Pval<0.005,7,6,0,2,15,0.9130434782608695,0.75,1.0,1.0,0.25,0.0,0.11764705882352941,0.9583333333333334,0.9652777777777778,202
Pval<0.005,8,7,2,2,12,0.8260869565217391,0.7777777777777778,0.8571428571428571,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.9365079365079365,0.882983682983683,202
Pval<0.005,9,5,1,1,16,0.9130434782608695,0.8333333333333334,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.9607843137254901,0.9742063492063491,202
Pval<0.005,10,7,3,1,12,0.8260869565217391,0.875,0.8,0.7,0.125,0.3,0.07692307692307693,0.9208333333333334,0.8988782051282052,202
