Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,1.0,0.0,1
1,1,-1,0.5857020202020202,0.4142979797979798,0
-1,-1,-1,0.6792023809523807,0.32079761904761894,1
-1,-1,-1,1.0,0.0,1
1,1,1,0.19166666666666668,0.8083333333333335,1
-1,-1,-1,1.0,0.0,1
1,1,1,0.06,0.94,1
1,1,1,0.2277254901960784,0.7722745098039215,1
1,1,1,0.34916666666666674,0.6508333333333334,1
1,1,-1,0.8685059336405512,0.13149406635944852,0
-1,-1,-1,0.8685059336405512,0.13149406635944852,1
-1,-1,-1,0.7228809523809524,0.27711904761904765,1
-1,-1,-1,0.8023650793650792,0.19763492063492064,1
-1,-1,-1,0.997326203208556,0.0026737967914438505,1
-1,-1,-1,0.997326203208556,0.0026737967914438505,1
-1,-1,-1,0.8685059336405512,0.13149406635944852,1
1,1,-1,0.5857020202020202,0.4142979797979798,0
1,1,1,0.2816666666666666,0.7183333333333334,1
1,1,-1,0.584547619047619,0.41545238095238096,0
1,1,1,0.08799019607843137,0.9120098039215686,1
1,1,-1,0.8685059336405512,0.13149406635944852,0
1,1,1,0.05226190476190476,0.9477380952380954,1
1,1,1,0.48976190476190484,0.5102380952380952,1
