Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,1,0.09138473493885496,0.9086152650611449,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.10906263064103243,0.8909373693589678,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.5255801900130038,0.4744198099869963,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,1,0.32786036212748304,0.6721396378725177,0
1.0,1.0,1,0.4770485364658648,0.5229514635341354,1
1.0,1.0,1,0.1923614933148329,0.8076385066851677,1
1.0,1.0,1,0.05027575248407804,0.9497242475159221,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,1,0.0905061111659318,0.9094938888340679,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.6434018740904813,0.3565981259095183,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.12371888816528111,0.8762811118347191,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.5599290509005906,0.4400709490994094,1
-1.0,-1.0,1,0.47056853012696787,0.529431469873032,0
-1.0,-1.0,-1,0.6047231651848871,0.39527683481511305,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.42347299169720837,0.5765270083027922,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.12276280059503317,0.877237199404967,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.1118409220450026,0.8881590779549973,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.38765949365759594,0.6123405063424043,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,1,0.21503192190225712,0.7849680780977432,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,1,0.049398720407514675,0.9506012795924852,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,1,0.0547643823837983,0.9452356176162019,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
1.0,1.0,-1,0.7405345032314942,0.2594654967685055,0
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
-1.0,-1.0,-1,0.7405345032314942,0.2594654967685055,1
