Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,-1,0.808105782828923,0.19189421717107674,0
1,1,1,0.05,0.95,1
1,1,1,0.10278901233532624,0.8972109876646738,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
1,1,1,0.06165483528359178,0.938345164716408,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
1,1,-1,0.6641726295148223,0.3358273704851774,0
1,1,1,0.34992814859101434,0.6500718514089857,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
1,1,1,0.4806409326085563,0.5193590673914438,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
-1,-1,-1,1.0,0.0,1
-1,-1,-1,1.0,0.0,1
-1,-1,-1,1.0,0.0,1
1,1,1,0.3655407407634478,0.6344592592365522,1
1,1,1,0.4099044153520895,0.5900955846479105,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
1,1,1,0.01,0.99,1
-1,-1,-1,0.808105782828923,0.19189421717107674,1
