Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP4_FP0:Uterine,0,5,0,3,15,0.8695652173913043,0.625,1.0,1.0,0.375,0.0,0.16666666666666666,0.9375,0.9592391304347826,54
TP4_FP0:Uterine,1,4,0,5,14,0.782608695652174,0.4444444444444444,1.0,1.0,0.5555555555555556,0.0,0.2631578947368421,0.7777777777777778,0.8647342995169083,54
TP4_FP0:Uterine,2,5,0,5,13,0.782608695652174,0.5,1.0,1.0,0.5,0.0,0.2777777777777778,0.75,0.858695652173913,54
TP4_FP0:Uterine,3,8,0,3,12,0.8695652173913043,0.7272727272727273,1.0,1.0,0.2727272727272727,0.0,0.2,0.8636363636363636,0.9288537549407115,54
TP4_FP0:Uterine,4,5,0,7,11,0.6956521739130435,0.4166666666666667,1.0,1.0,0.5833333333333334,0.0,0.3888888888888889,0.8333333333333333,0.9202898550724639,54
TP4_FP0:Uterine,5,4,0,4,15,0.8260869565217391,0.5,1.0,1.0,0.5,0.0,0.21052631578947367,0.8125,0.8777173913043479,54
TP4_FP0:Uterine,6,8,0,5,10,0.782608695652174,0.6153846153846154,1.0,1.0,0.38461538461538464,0.0,0.3333333333333333,0.8461538461538461,0.9331103678929764,54
TP4_FP0:Uterine,7,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.85,0.9152173913043479,54
TP4_FP0:Uterine,8,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6875,0.7961956521739131,54
TP4_FP0:Uterine,9,4,0,8,11,0.6521739130434783,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.42105263157894735,0.75,0.8804347826086957,54
TP4_FP0:Uterine,10,4,0,2,17,0.9130434782608695,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.10526315789473684,1.0,1.0,54
