Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP4_FP0:Colrec,0,30,19,80,231,0.725,0.2727272727272727,0.924,0.6122448979591837,0.7272727272727273,0.3877551020408163,0.2572347266881029,0.5788363636363636,0.46983478125792716,54
TP4_FP0:Colrec,1,30,18,80,232,0.7277777777777777,0.2727272727272727,0.928,0.625,0.7272727272727273,0.375,0.2564102564102564,0.5782545454545456,0.46838863087232446,54
TP4_FP0:Colrec,2,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.5781090909090909,0.46969076195682957,54
TP4_FP0:Colrec,3,30,19,80,231,0.725,0.2727272727272727,0.924,0.6122448979591837,0.7272727272727273,0.3877551020408163,0.2572347266881029,0.5784727272727272,0.4684605213328528,54
TP4_FP0:Colrec,4,28,18,82,232,0.7222222222222222,0.2545454545454545,0.928,0.6086956521739131,0.7454545454545455,0.391304347826087,0.2611464968152866,0.577490909090909,0.46970126454390754,54
TP4_FP0:Colrec,5,29,18,81,232,0.725,0.2636363636363636,0.928,0.6170212765957447,0.7363636363636363,0.3829787234042553,0.25878594249201275,0.5787636363636364,0.4698569049865908,54
TP4_FP0:Colrec,6,29,18,81,232,0.725,0.2636363636363636,0.928,0.6170212765957447,0.7363636363636363,0.3829787234042553,0.25878594249201275,0.5780727272727273,0.45929852773296503,54
TP4_FP0:Colrec,7,29,22,81,228,0.7138888888888889,0.2636363636363636,0.912,0.5686274509803921,0.7363636363636363,0.43137254901960786,0.2621359223300971,0.5784363636363636,0.46477608746585425,54
TP4_FP0:Colrec,8,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.5782181818181819,0.46834962094279114,54
TP4_FP0:Colrec,9,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5762181818181819,0.4549094139348582,54
TP4_FP0:Colrec,10,29,22,81,228,0.7138888888888889,0.2636363636363636,0.912,0.5686274509803921,0.7363636363636363,0.43137254901960786,0.2621359223300971,0.5779272727272727,0.46662645885306603,54
