Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1.0,-1.0,-1,0.7082789990717289,0.2917210009282688,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,1,0.2525724043583121,0.7474275956416877,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.2563455368907325,0.7436544631092687,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.6655543971773771,0.33444560282262115,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,1,0.33024752930022927,0.6697524706997718,0
1.0,1.0,1,0.32596323750546696,0.6740367624945345,1
1.0,1.0,1,0.35422775374881743,0.6457722462511836,1
1.0,1.0,1,0.10242716493377509,0.897572835066225,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,1,0.29114819546584425,0.7088518045341564,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.684294087073678,0.31570591292631994,1
-1.0,-1.0,-1,0.5512236605497121,0.4487763394502875,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.7240430067486899,0.275956993251308,0
-1.0,-1.0,-1,0.6630245811165745,0.3369754188834233,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.216890335895248,0.783109664104753,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.7068222886157448,0.29317771138425286,0
1.0,1.0,-1,0.5020736433960097,0.49792635660399037,0
-1.0,-1.0,-1,0.6750188051571515,0.3249811948428466,1
-1.0,-1.0,1,0.49320029523084025,0.5067997047691598,0
-1.0,-1.0,-1,0.6282721574575979,0.37172784254240065,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.4651072962100265,0.5348927037899733,1
-1.0,-1.0,-1,0.6965562201782053,0.3034437798217926,1
1.0,1.0,1,0.23043460508158528,0.7695653949184151,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.25709636890740467,0.742903631092596,1
-1.0,-1.0,-1,0.7190762007328698,0.28092379926712796,1
-1.0,-1.0,-1,0.6960762554220882,0.30392374457791,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.7134507130434113,0.28654928695658616,0
-1.0,-1.0,-1,0.7234313527320194,0.2765686472679785,1
1.0,1.0,-1,0.710249635213852,0.2897503647861458,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.28976625447830107,0.7102337455216993,1
-1.0,-1.0,-1,0.7248163239479379,0.27518367605205996,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,1,0.38680111870288375,0.613198881297117,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.7109303704262826,0.28906962957371474,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.7168272306432596,0.2831727693567383,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.6630245811165745,0.3369754188834233,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,1,0.2221577920618283,0.777842207938172,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.7241203338940632,0.2758796661059347,1
-1.0,-1.0,-1,0.7173512425087405,0.28264875749125723,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.721201210634972,0.2787987893650257,0
1.0,1.0,1,0.27129472468002713,0.7287052753199736,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.7139161194853787,0.28608388051461875,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.6962367227542704,0.3037632772457276,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.6989652266380066,0.3010347733619913,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.7155882185749295,0.28441178142506823,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,1,0.2935030946725191,0.7064969053274817,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.6697510395437244,0.3302489604562738,1
-1.0,-1.0,-1,0.5446144037214496,0.45538559627855024,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.7185557618382001,0.28144423816179764,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
1.0,1.0,-1,0.725568323947938,0.2744316760520599,0
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.5749428889678849,0.4250571110321144,1
-1.0,-1.0,-1,0.725568323947938,0.2744316760520599,1
-1.0,-1.0,-1,0.6890424547671129,0.31095754523288494,1
-1.0,-1.0,-1,0.6826479916817224,0.31735200831827587,1
