Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,1,0.03055666790186914,0.9694433320981308,1
1,1,1,0.09045349972851423,0.9095465002714858,1
1,1,1,0.1125,0.8875,1
1,1,-1,0.7721134231523757,0.2278865768476243,0
1,1,1,0.17,0.83,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,1,0.007567567567567568,0.9924324324324324,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,-1,0.7721134231523757,0.2278865768476243,0
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,1,0.43114369426141325,0.5688563057385868,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,-1,0.7721134231523757,0.2278865768476243,0
1,1,-1,0.7721134231523757,0.2278865768476243,0
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
1,1,1,0.015932203389830507,0.9840677966101694,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
-1,-1,-1,0.7721134231523757,0.2278865768476243,1
