Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.01:Uterine,0,5,1,4,13,0.782608695652174,0.5555555555555556,0.9285714285714286,0.8333333333333334,0.4444444444444444,0.16666666666666666,0.23529411764705882,0.7420634920634921,0.818438003220612,33
Pval<0.01:Uterine,1,6,0,3,14,0.8695652173913043,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.17647058823529413,0.8888888888888888,0.9323671497584541,33
Pval<0.01:Uterine,2,9,0,6,8,0.7391304347826086,0.6,1.0,1.0,0.4,0.0,0.42857142857142855,0.8,0.9304347826086956,33
Pval<0.01:Uterine,3,5,1,7,10,0.6521739130434783,0.4166666666666667,0.9090909090909091,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.4117647058823529,0.712121212121212,0.8165458937198067,33
Pval<0.01:Uterine,4,5,0,2,16,0.9130434782608695,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0.1111111111111111,0.9285714285714286,0.9503105590062111,33
Pval<0.01:Uterine,5,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.8181818181818181,0.9051383399209486,33
Pval<0.01:Uterine,6,7,0,3,13,0.8695652173913043,0.7,1.0,1.0,0.3,0.0,0.1875,0.9,0.9434782608695652,33
Pval<0.01:Uterine,7,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.7777777777777778,0.8647342995169083,33
Pval<0.01:Uterine,8,5,1,4,13,0.782608695652174,0.5555555555555556,0.9285714285714286,0.8333333333333334,0.4444444444444444,0.16666666666666666,0.23529411764705882,0.8492063492063492,0.8401052449965494,33
Pval<0.01:Uterine,9,10,0,4,9,0.8260869565217391,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0.3076923076923077,0.8571428571428572,0.9440993788819875,33
Pval<0.01:Uterine,10,2,0,9,12,0.6086956521739131,0.18181818181818182,1.0,1.0,0.8181818181818182,0.0,0.42857142857142855,0.6363636363636364,0.8102766798418972,33
