Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
1,1,-1,0.7921077272305831,0.2078922727694168,0
-1,-1,-1,0.9601409727426273,0.03985902725737263,1
1,1,1,0.02,0.98,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
1,1,1,0.21605236799499639,0.7839476320050036,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
1,1,1,0.02816326530612245,0.9718367346938775,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
1,1,-1,0.7921077272305831,0.2078922727694168,0
1,1,-1,0.7921077272305831,0.2078922727694168,0
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
1,1,-1,0.5900234868685239,0.4099765131314762,0
1,1,1,0.09910427384673205,0.9008957261532679,1
1,1,1,0.12572781328824445,0.8742721867117556,1
-1,-1,1,0.46636668939157616,0.5336333106084239,0
-1,-1,-1,0.7921077272305831,0.2078922727694168,1
