Mutation,Value
PTEN,0.055250730742619686
TP53,0.05497353025521054
CTNNB1,0.054080273928225585
KRAS,0.05090168205758574
ARID1A,0.04605189209027892
PPP2R1A,0.04307727370816971
PIK3CA,0.03316816509390902
ACVR2A,0.017305680240902403
RPL22,0.01586347584468573
BCOR,0.01552909073100224
BCL11B,0.014955364928274477
DOCK3,0.012975082818657543
TNRC6B,0.01211658741233272
ESRP1,0.011676943605387154
FBXW7,0.011494094432275876
MUC4,0.010758626479770415
RNF43,0.010386026618607332
CD93,0.009157037711121512
PDS5B,0.008400581341482881
WASF1,0.008319762099698228
FGFR2,0.008259430140780441
SCAF4,0.008189217831475876
CTNNA2,0.007876414468273325
JAK1,0.007465791719435654
SPOP,0.007414263941432651
NRK,0.007098278856397121
CCND1,0.00684514564802484
ARID5B,0.006730349363393198
AMMECR1,0.006702285948684744
CTCF,0.006406869846945352
EYS,0.006390328826325954
CHD4,0.006333443576367617
KCNMA1,0.006017024321694706
HAS2,0.005648829365906255
DAZAP1,0.005590822410764288
API5,0.005576077615009543
TRIM51,0.005211571404612769
ZNRF1,0.00520000849846763
TTK,0.004925338781002562
NCOA3,0.0049189501626940805
DTNA,0.004845948850529997
SETD1B,0.004681234860387281
CSNK1G1,0.004641330072031074
BCL11A,0.0042129142506534415
MSH3,0.004211199234563253
MAF,0.004174533806452628
TPTE,0.0041240407202342835
TCF20,0.0039813217819203136
MBD6,0.00396663606561744
MED13,0.0038433288438527394
NF1,0.003782463358583016
MAN2A1,0.0037817774810999343
PCDH9,0.003746726568878286
PID1,0.00372077824673946
INPPL1,0.003620978260940485
LMAN1,0.0035888126813891936
PIK3R1,0.0035797322298319724
NSD1,0.003418750397192035
DMTN,0.003368428463019296
QKI,0.0033379925615903846
EPN2,0.003310941361284475
ELMSAN1,0.0032923382210921868
MED12L,0.003226775275045152
CNTLN,0.0032150961738600593
RYBP,0.0032144579762508996
PTENP1,0.0031892716730790704
RNF2,0.003186471889363746
ATF7IP,0.003152753185370105
NRIP1,0.0030422432467210967
RASA1,0.0030366135898410545
FOXP1,0.0029869277878037948
TRIM9,0.0029239497601189603
KCNA4,0.002746946280194899
KIAA1024,0.0027358988971411947
RC3H1,0.002731712680331769
RBM25,0.002646123611878971
DRD5,0.002620018184759243
ATPAF1,0.002606407508558879
BCORL1,0.0026039876375688964
RTKN2,0.00256401089655702
PAX6,0.002482421019547455
HMBOX1,0.002433708217647454
RBFOX1,0.0024007970366794716
PLAG1,0.0022770491722058717
ATXN1,0.0022749565839639365
ANKRD13C,0.002259858243597676
PCNP,0.002256425967621385
CXCL5,0.002231652814952998
SLC6A6,0.0021043491867079865
UNC79,0.0020943074485721596
DIAPH1,0.0020214653330282357
SOX4,0.0020189629562359594
COLGALT2,0.0019768402723282473
PCDH19,0.0019232645823313002
CPEB2,0.0019036766435937811
POTEG,0.0018803721999878515
DDX27,0.0018717882819451353
DDX17,0.0018658559591670481
