Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,1,0.1877944850321896,0.8122055149678107,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,-1,0.6133584105390854,0.3866415894609144,0
1,1,-1,0.8174719715775063,0.18252802842249324,0
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,1,0.15634485042342072,0.8436551495765794,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,-1,0.646091290869246,0.3539087091307536,0
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,-1,0.6935423537166945,0.3064576462833051,0
-1,-1,-1,0.8174719715775063,0.18252802842249324,1
1,1,1,0.24585672461309405,0.7541432753869062,1
1,1,-1,0.7530944501083112,0.24690554989168834,0
1,1,-1,0.761436778935106,0.23856322106489344,0
