Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,1,0.40298989898989906,0.5970101010101009,0
1,1,-1,0.6821401456793436,0.317859854320656,0
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.1542142857142857,0.8457857142857143,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.18,0.82,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
-1,-1,-1,0.8625506131504932,0.13744938684950644,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.4143668423356533,0.5856331576643466,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.37370418470418487,0.6262958152958151,1
1,1,1,0.42204826879942914,0.577951731200571,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.2488426544285228,0.7511573455714773,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
-1,-1,-1,0.8972106334954449,0.10278936650455461,1
1,1,1,0.40379611754611733,0.5962038824538824,1
1,1,1,0.2036429009198315,0.7963570990801685,1
1,1,1,0.11380952380952379,0.8861904761904762,1
1,1,-1,0.6157207165108649,0.38427928348913504,0
1,1,-1,0.8972106334954449,0.10278936650455461,0
