Name,Actual,Predicted,Probaility left,Probaility Right,Correctly Classified
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
1,1,1,0.051932377861360915,0.9480676221386392,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
1,1,-1,0.7286551338123705,0.2713448661876291,0
1,1,1,0.1662904855067197,0.8337095144932803,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
1,1,1,0.029148025382870108,0.9708519746171299,1
1,1,-1,0.7286551338123705,0.2713448661876291,0
1,1,-1,0.7286551338123705,0.2713448661876291,0
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
1,1,-1,0.6245383155017743,0.37546168449822537,0
1,1,-1,0.7286551338123705,0.2713448661876291,0
1,1,-1,0.7286551338123705,0.2713448661876291,0
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
1,1,-1,0.7286551338123705,0.2713448661876291,0
1,1,-1,0.5838229463577002,0.4161770536422998,0
1,1,1,0.12596519141823737,0.8740348085817626,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
-1,-1,-1,0.7286551338123705,0.2713448661876291,1
