Mutation,Value
PTEN,0.05906881298624885
TP53,0.053574718197842125
CTNNB1,0.05040428229151411
KRAS,0.04389179587221102
PIK3CA,0.032326060948033926
PPP2R1A,0.030148862001947
RPL22,0.02430765524950155
ARID1A,0.024225249326497198
JAK1,0.014406144791201956
FBXW7,0.014360193715352241
MUC4,0.014260513701384439
BCOR,0.011597309795113704
ZFHX3,0.010321976038284846
CTCF,0.009713567985163152
BCL11B,0.009387541592836788
FGFR2,0.00927099312065871
WASF1,0.009032709118236204
RNF43,0.008694360462367445
DOCK3,0.008657898526697549
CTNNA2,0.008332954860272839
SPOP,0.008240946665198479
PTENP1,0.007783061286577215
CD93,0.007585261938741657
TTK,0.0074955276404430095
ESRP1,0.006870482482221035
ACVR2A,0.006715338595013382
AKT1,0.006711334875047
LRRC4,0.006431323696495953
CHD4,0.00636141030291082
ARID5B,0.006360653528878473
PIK3R1,0.006314969436732968
AMMECR1,0.0061468533221692625
MAF,0.005938319466269353
ZBTB20,0.005788755986530127
TNRC6B,0.00575159427839925
EYS,0.0056383193715811575
MYO5C,0.0053117906993203415
DAZAP1,0.004985933478982806
NRK,0.004555231450907087
KCNMA1,0.004382013320504628
BCL11A,0.0043214821595913425
MAN2A1,0.004207883656517637
FAM46A,0.00415710531123877
DRD5,0.004148025531452068
TRRAP,0.004094838512768596
TPTE,0.004068481444836965
ARID1B,0.003972605464623233
CPEB2,0.003967231258384529
LMAN1,0.0038844033422261045
HAS2,0.003852356543907689
SCN2A,0.003590567326399222
DTNA,0.0035761701436528306
G3BP1,0.003465672367029864
UNC13C,0.0034406488741784745
DNAH7,0.0033134414043895894
API5,0.003276962589413829
TNRC18,0.0031915825824816646
TCF20,0.003158222628706628
SETD1B,0.0031417117844507753
POF1B,0.0031172280433319514
NCOA3,0.003111938468025268
QKI,0.0031043987306381706
RC3H1,0.003048749800974909
TRIM51,0.003038664145756709
ZXDB,0.0030274802100317454
POTEG,0.0030146871228386163
SHC1,0.0029993485226731086
ALKBH8,0.0029951780404457906
SYNE1,0.002962403562673971
SCAF4,0.002939420943169977
PID1,0.0028258461681735085
PDS5B,0.0028084843930963567
PHF2,0.0027908660552306576
ELMSAN1,0.0027073813107309007
CSNK1G1,0.0026726992372059634
BCORL1,0.0026570322384286893
CAMSAP2,0.0026406447148646043
DONSON,0.0025898472641888355
TRIM9,0.0025519550695445466
MECOM,0.0024690040127326347
SH3D19,0.002444167265207198
CCND1,0.0024219915420513214
MED12L,0.002379904684084217
INPPL1,0.0023519344418252257
KIAA1024,0.0023176890609059174
ATF7IP,0.002282937600888355
KCNA4,0.0022757241886577463
