Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.05:Uterine,0,11,1,4,7,0.782608695652174,0.7333333333333333,0.875,0.9166666666666666,0.26666666666666666,0.08333333333333333,0.36363636363636365,0.8333333333333333,0.9367039964866051,113
Pval<0.05:Uterine,1,4,0,6,13,0.7391304347826086,0.4,1.0,1.0,0.6,0.0,0.3157894736842105,0.9,0.9434782608695652,113
Pval<0.05:Uterine,2,5,0,6,12,0.7391304347826086,0.45454545454545453,1.0,1.0,0.5454545454545454,0.0,0.3333333333333333,0.7727272727272727,0.8814229249011858,113
Pval<0.05:Uterine,3,6,0,2,15,0.9130434782608695,0.75,1.0,1.0,0.25,0.0,0.11764705882352941,0.9375,0.9592391304347826,113
Pval<0.05:Uterine,4,6,0,2,15,0.9130434782608695,0.75,1.0,1.0,0.25,0.0,0.11764705882352941,0.8666666666666667,0.9006211180124224,113
Pval<0.05:Uterine,5,8,0,5,10,0.782608695652174,0.6153846153846154,1.0,1.0,0.38461538461538464,0.0,0.3333333333333333,0.8846153846153846,0.9498327759197323,113
Pval<0.05:Uterine,6,5,0,5,13,0.782608695652174,0.5,1.0,1.0,0.5,0.0,0.2777777777777778,0.75,0.858695652173913,113
Pval<0.05:Uterine,7,3,0,3,17,0.8695652173913043,0.5,1.0,1.0,0.5,0.0,0.15,0.9166666666666667,0.9384057971014492,113
Pval<0.05:Uterine,8,2,0,6,15,0.7391304347826086,0.25,1.0,1.0,0.75,0.0,0.2857142857142857,0.6875,0.7961956521739131,113
Pval<0.05:Uterine,9,7,0,2,14,0.9130434782608695,0.7777777777777778,1.0,1.0,0.2222222222222222,0.0,0.125,0.9444444444444444,0.9661835748792271,113
Pval<0.05:Uterine,10,4,0,7,12,0.6956521739130435,0.36363636363636365,1.0,1.0,0.6363636363636364,0.0,0.3684210526315789,0.7954545454545453,0.8561664784490872,113
