Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.05:Colrec,0,30,16,80,234,0.7333333333333333,0.2727272727272727,0.936,0.6521739130434783,0.7272727272727273,0.34782608695652173,0.25477707006369427,0.5864909090909092,0.46394490667329463,113
Pval<0.05:Colrec,1,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5863818181818182,0.468607318986797,113
Pval<0.05:Colrec,2,30,18,80,232,0.7277777777777777,0.2727272727272727,0.928,0.625,0.7272727272727273,0.375,0.2564102564102564,0.5872909090909091,0.46773174072498647,113
Pval<0.05:Colrec,3,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5861272727272728,0.46340325022847023,113
Pval<0.05:Colrec,4,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.587509090909091,0.46828786342193557,113
Pval<0.05:Colrec,5,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871818181818184,0.46039987028231383,113
Pval<0.05:Colrec,6,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871818181818182,0.4672792297206787,113
Pval<0.05:Colrec,7,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5875454545454546,0.46965902678597704,113
Pval<0.05:Colrec,8,29,17,81,233,0.7277777777777777,0.2636363636363636,0.932,0.6304347826086957,0.7363636363636363,0.3695652173913043,0.25796178343949044,0.5871454545454546,0.46695152468037643,113
Pval<0.05:Colrec,9,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5873636363636364,0.4636105130185186,113
Pval<0.05:Colrec,10,30,16,80,234,0.7333333333333333,0.2727272727272727,0.936,0.6521739130434783,0.7272727272727273,0.34782608695652173,0.25477707006369427,0.5874727272727274,0.46000630172614354,113
