Mutation,Value
HAS2,0.18094301427482148
MESDC1,0.08265633856437249
MMP16,0.07074023303688509
NRIP1,0.062361994681341786
SLC44A1,0.062074096957766105
CDC25A,0.05274018772329882
BTBD11,0.05234539238906333
ABHD13,0.05081787801792906
SIKE1,0.04501565861081882
ENO4,0.04180401838215791
TCEAL1,0.04100386054888152
ARF5,0.03450493887314413
PXDN,0.03325444697753053
ELOVL5,0.03156963349771525
PTPRF,0.02661787694670224
VEGFA,0.02533477143124422
MAPK1,0.02401441002837719
DENND1C,0.022766176950281432
PLXND1,0.021222394584886013
ELAVL2,0.019726105504763967
GRHL3,0.018486572018018625
