Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
TP-2FP>3:Colrec,0,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871818181818182,0.47072724147015893,113
TP-2FP>3:Colrec,1,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871454545454546,0.4682514378030045,113
TP-2FP>3:Colrec,2,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5867454545454546,0.46264234873953936,113
TP-2FP>3:Colrec,3,30,16,80,234,0.7333333333333333,0.2727272727272727,0.936,0.6521739130434783,0.7272727272727273,0.34782608695652173,0.25477707006369427,0.5876181818181818,0.469146008330984,113
TP-2FP>3:Colrec,4,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5867454545454546,0.46048251494720777,113
TP-2FP>3:Colrec,5,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5871090909090909,0.47606269046955035,113
TP-2FP>3:Colrec,6,29,16,81,234,0.7305555555555555,0.2636363636363636,0.936,0.6444444444444445,0.7363636363636363,0.35555555555555557,0.2571428571428571,0.5872545454545455,0.4792622556490055,113
TP-2FP>3:Colrec,7,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5862727272727273,0.46958407308567274,113
TP-2FP>3:Colrec,8,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.587509090909091,0.4677066737040332,113
TP-2FP>3:Colrec,9,32,21,78,229,0.725,0.2909090909090909,0.916,0.6037735849056604,0.7090909090909091,0.39622641509433965,0.254071661237785,0.5867818181818182,0.4668237718843806,113
TP-2FP>3:Colrec,10,30,17,80,233,0.7305555555555555,0.2727272727272727,0.932,0.6382978723404256,0.7272727272727273,0.3617021276595745,0.25559105431309903,0.5850727272727273,0.45819015810398533,113
