Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
RPL22,0.0922382309104532,0.0996715161422349,0.11226434436871,0.086399714563116,0.1045204440273509,0.0946447070933289,0.0817575856143943,0.0752853772001705,0.093785273702351,0.0716720819751331,0.1024575344581935,0.10146968100554363
HAS2,0.0441655088595956,0.0467130454619605,0.0398098690272562,0.0482584120757573,0.0371545181349776,0.050478848570951,0.0395582764076797,0.05049774370832,0.0331491774409515,0.0400824753945421,0.0579544107441223,0.04878222858261139
TTK,0.0509275415856766,0.0268012424960753,0.0425956082467195,0.0558411893273475,0.0436574585067145,0.029929514200581,0.0463829976328678,0.0444662981021779,0.045408505461403,0.0322751498770453,0.0417546593908729,0.04600401648274813
ZNF609,0.0350238753033003,0.0283904392768071,0.0287971385268855,0.0266125245773802,0.0254605034235972,0.0354252022519741,0.0388551279418329,0.0463377917255727,0.0317602476177069,0.0398929400032096,0.0287368776193904,0.036529266826765695
LMAN1,0.0275887984598262,0.0313421114559322,0.0283885628240197,0.0362750113473905,0.03282580892159,0.0308689409731276,0.0260972069861981,0.0275034437166428,0.0096032119878054,0.0261916181708163,0.0257755493582104,0.03024602642015592
ZBTB20,0.0213319267976748,0.0306380684108624,0.0338383005585332,0.0264706407066028,0.0308738509925036,0.0213983873755903,0.0191557831279109,0.0236540979147066,0.0307982160418716,0.02976862658905,0.0297143657699928,0.029764226428529904
EPN2,0.0007559011043214,0.0318093517436345,0.0310053203040388,0.0335336276541898,0.0227572972853307,0.0294015544354818,0.039438726271816,0.0246426280967473,0.0290115672439027,0.0302144170723327,0.0061045802860263,0.0278674971497822
DONSON,0.0311936644899202,0.0256531435642266,0.0037814508451363,0.0297254644017462,0.0217258670383704,0.033489374087487,0.020340756475691,0.0239457171163061,0.0282298020569442,0.0228084158102158,0.0218823574808478,0.02627760133668916
KCNA4,0.0184979629812666,0.0150795842498653,0.0293755072333025,0.0196794058438089,0.027120979855467,0.0158444954059789,0.0187900690906779,0.0254757586369319,0.0234820595816018,0.0268105982107337,0.0312497118533737,0.025140613294300822
API5,0.0172484036213963,0.0236311976985457,0.0234402675764228,0.0237389251075835,0.0195747817621143,0.0166241404158888,0.0276833474843848,0.0252898983057681,0.0203993369638883,0.0151677488285364,0.0208276889797586,0.02336257367442876
PHF2,0.0212769700359921,0.018257628077739,0.0204638969964003,0.0209700533668735,0.0189541947859704,0.0219558321449638,0.0178260263827069,0.0208323092983292,0.0191260394455249,0.0163047081367973,0.0166882373849458,0.02126558960562432
DDHD1,0.014877816654033,0.012297704937232,0.0104831787719698,0.0171116003349391,0.0245694864862129,0.0113943387540629,0.0186572433762912,0.0283903709413518,0.0290792435397715,0.0183195475207354,0.0150028054907837,0.02001833368073833
RC3H1,0.0165246466840396,0.0199622478903923,0.0242899700092781,0.0118487780852964,0.0201957212567614,0.0159156527303549,0.0192081481510188,0.0256332362402533,0.0112691620382024,0.0174734688522564,0.0138993628824516,0.01962203948203052
TCF20,0.0168355759729572,0.0081105406413826,0.0188468207057819,0.0147816477110365,0.0217336095691713,0.0132850392323392,0.0199398586406435,0.0142746987077839,0.0137984376986886,0.0130845282904167,0.0220239161141593,0.017671467328436073
RBM25,0.0123486821960137,0.0086270029727834,0.022564506806818,0.0168606681706583,0.0103194349596539,0.019831958204814,0.0142532769367375,0.0134261211699543,0.0197152303393955,0.0122805798079623,0.0134930468558799,0.01637205084206708
KDM5B,0.0128941380606421,0.0139005218558432,0.0135700626621112,0.0073328407550297,0.0118898792065842,0.0165333178125619,0.0184805548181251,0.0116187684279246,0.0176685567367183,0.0110243518385692,0.0216932180450502,0.01566062102191597
POF1B,0.0109390563669963,0.0130567595286936,0.0094483700179984,0.0194670833952846,0.0058172904916856,0.0159132351068861,0.0086844122645396,0.0130633497673367,0.0177391184794023,0.0199912047882967,0.0205707184494172,0.015469059865653705
FRYL,0.0174276470533994,0.0110770790640382,0.0151611769674304,0.0131915520049226,0.011265384381018,0.016599930439853,0.0138500958257238,0.0110552155437065,0.0105453769096011,0.0172454561696731,0.0109135634449439,0.014833247780431
NCOR2,0.0130231301770265,0.0142683308354072,0.0122514863953446,0.0132344623348172,0.0133760952214586,0.0048755032637832,0.0053652543555439,0.0134635430764487,0.026519306438226,0.0162910796066034,0.0132549796842501,0.014592317138890943
MUM1L1,0.0114531546828034,0.018791020941585,0.0223984979261849,0.0109460867580122,0.0149937716999408,0.0100287682050799,0.0083826262121825,0.0145669794572059,0.0028123528014511,0.0185915379140054,0.0120020950440511,0.014496689164250221
ELK3,0.0136904791328678,0.0090549005922157,0.0151196226326914,0.0060795910942693,0.0173491208084528,0.0137195405668567,0.0183068779869707,0.0098732017910618,0.0136156590303294,0.0155204194509524,0.0119777208820449,0.014430713396871289
G3BP1,0.0088195021646972,0.0066087893314013,0.0103077749329796,0.0069035743288973,0.0173552534645957,0.0247630062070585,0.0187691442318136,0.0105889540392317,0.0104220209808528,0.0184200106870991,0.0083398529117166,0.01412978832803434
DDX17,0.0210413688647847,0.0105673939960032,0.0104790866289185,0.0090913324241901,0.0099631184217385,0.0122692797806856,0.0144554057785262,0.0164198924499553,0.0152840078485067,0.0101844211539067,0.0103245671478381,0.01400798744950536
FXR1,0.0128162046042654,0.0134913271672888,0.0138681968221066,0.0189566940452499,0.0048431640405361,0.0086476526708576,0.0145992496449778,0.0120076192092604,0.0099035198662442,0.013275064783819,0.0141660013468868,0.01365746942014926
AFF1,0.0078192908968736,0.0154990619944118,0.0122794446324427,0.0133652350197197,0.0049035180820512,0.0117001307069073,0.0138079882709393,0.0108297313659972,0.0148801978911177,0.0160610483028968,0.0123457577444935,0.013349140490785083
TRIM9,0.0127370587395892,0.0133192605904906,0.010758146587959,0.011636701433753,0.0070684653719469,0.0086288206236707,0.0135871915138968,0.0119958628413263,0.0125963405803048,0.011830492229402,0.0109320024323722,0.01250903429447115
PIK3R2,0.0133273195074153,0.012187388941114,0.0103321108207922,0.0105144978672543,0.0147646518442559,0.0106231210100783,0.013867873645842,0.0128864760092721,0.0023071145223339,0.0124647629178217,0.0110956954998746,0.012437101258605431
NSD1,0.0098107601413584,0.0067638729033037,0.0040436136759547,0.0068216414455864,0.0053766417059328,0.0127979856411408,0.0131192507246063,0.0136191151828642,0.0033278450695049,0.0208296787022774,0.0148895475768758,0.01113999527694054
HMBOX1,0.0143237112065464,0.0158741214949511,0.0103053854204653,0.0148892087702152,0.007911346414806,0.0020429393392024,0.0125360109695433,0.005695010271342,0.0046606433792471,0.0105139712261141,0.009409182691962,0.010816153118439491
FBXO48,0.0122787915571586,0.0070033893710291,0.0077851988354767,0.0082525078661002,0.0100218863153514,0.0058044105447218,0.0075453579498676,0.009562348753493,0.0100092296635027,0.0148121142248532,0.0074236492859157,0.010049888436747
RYBP,0.0087609099250734,0.0108600758753907,0.0083719183737114,0.0044275320178182,0.0150883716109017,0.0148182263835813,0.0028364576121368,0.0087171736995016,0.0053883394462042,0.0089158207471086,0.0122971256744601,0.010048195136588802
DYNC2LI1,0.0068306317490114,0.0112012976821459,0.0118005508935136,0.0111905291899038,0.0104707674549685,0.0123940190987296,0.0051735629399433,0.0106081708475199,0.0052893881383933,0.0087205874004233,0.0059131477258989,0.009959265312045152
NRIP1,0.0110619060360517,0.011811871545303,0.0023373904022847,0.0134413282185841,0.0058376601998728,0.0115837164401666,0.0053252961104837,0.0125100924083653,0.0133203300416909,0.0081802281957178,0.0012934687241934,0.0096703288322714
RAB1B,0.009939140727571,0.0125317518571378,0.0066626499002774,0.0074044157252084,0.0076594837406885,0.0054937653631039,0.0095882637410515,0.0063562842494125,0.0116319203313442,0.0095520470553253,0.0076568787358479,0.00944766014269684
