Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
PTEN,0.0974890933105641,0.0672763791792888,0.0746857938054093,0.0727189662949227,0.0767639167994717,0.0573880464469399,0.0714405007241009,0.0773356014153128,0.0678835390529689,0.0780531072174686,0.0667114748880406,0.08077464191344882
CTNNB1,0.0658642105865607,0.065752288015003,0.0703187950049848,0.0584632462901241,0.0615542658293306,0.0592179469132725,0.0529785037738091,0.0661391736128551,0.0672008376854625,0.068446709143013,0.0566208207584358,0.0692556797612851
TP53,0.053404754879975,0.0774015521047402,0.0568901902703368,0.0539008913942571,0.0610030258079249,0.0521964461791451,0.0607620048876026,0.0608558010840154,0.0560991590964844,0.0491661023074519,0.0517270848196368,0.06334070128315702
KRAS,0.0499807792678235,0.0568127233918563,0.0636669995037267,0.0615228192863079,0.050661797897519,0.0575142174412542,0.0435589807740331,0.0494844882767798,0.0525378019205636,0.0633176146336958,0.05056989686447,0.059962811925802995
ARID1A,0.0432631159137423,0.0375700072879004,0.0381648412537917,0.042635729759993,0.0503313364068461,0.0616738943995648,0.0524361973119833,0.0465776110237019,0.0453213400286692,0.0442072721289332,0.0596916874444362,0.05218730329595621
PPP2R1A,0.0422030525144047,0.0501839429555009,0.0414738673514147,0.052608222126899,0.0337591518928807,0.0382862713582257,0.0467588975421303,0.0371042123970005,0.0357476613320838,0.0401963524780524,0.0343896179541919,0.045271124990278466
PIK3CA,0.0352973231639431,0.0308058896035249,0.0382311418134458,0.0411946830263014,0.0364519830441054,0.0419287771473038,0.0309552674935625,0.0357092828785181,0.0396757160009535,0.0356257586962925,0.0277926361611607,0.03936684590291116
RPL22,0.0222694490861378,0.0239417303204408,0.0147437528108209,0.023725895028618,0.0252182837512316,0.0330440126365341,0.0183161387473289,0.0266861324191409,0.025367556024396,0.0276164909209975,0.0218427464550383,0.026277218820068476
BCOR,0.0264327668505187,0.0145260641053844,0.0210426926210262,0.0264160308095894,0.0260174549249523,0.0222639839839588,0.028434892479291,0.0142456055684606,0.0188116640201594,0.0131383095283761,0.0271349967677923,0.023846446165950923
DOCK3,0.0201930753888394,0.0240945793144491,0.0241193518216835,0.0141763749607636,0.014088042949601,0.0153559348832348,0.0175956157926169,0.0202746346277165,0.0190383360205849,0.0118261151477336,0.0214775267748396,0.020223958768206294
RNF43,0.016626819553919,0.0105478738211144,0.0167129694314304,0.0187725151704962,0.0236772174436122,0.0167956894160578,0.0228084755057463,0.0159257937939464,0.0150378678065316,0.0098695061577488,0.0242102692327527,0.019098499733335585
CTCF,0.0131959001923863,0.0105329955103177,0.0159240125576379,0.0120111398510313,0.0160031718161953,0.018231959708333,0.0158322850692877,0.0160442175031303,0.0099318698457882,0.0172953697854839,0.0155299828766181,0.01605329047162097
