Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
MB21D2,0.0145456687011675,0.0179775780635992,0.01570575197636,0.0177368071818623,0.0190978482361776,0.0183003924289851,0.0226513061240975,0.0138104816479197,0.0177368438803403,0.014897940395511,0.0193256612460882,0.01917862798821084
SPANXD,0.0181095871147414,0.0161435510767648,0.0180607616128856,0.0162166352280433,0.0143149852347773,0.0169324669244628,0.016227102535298,0.0200970614745539,0.0128319736250941,0.019831602444603,0.019926098913099,0.01886918261843232
GPR39,0.0165579268425102,0.0227202243504626,0.0,0.0180509328750771,0.0143183139180952,0.0174959938732458,0.0185255155199751,0.0,0.0182541693865581,0.0209094755018566,0.0204932343265582,0.016732578659433887
NYAP2,0.0210153805414867,0.0128772997689051,0.0185656281825549,0.0,0.0198465000881059,0.0,0.0223732388791325,0.0157621417966349,0.0154469250765001,0.0187565567967067,0.0188872995958795,0.016353097072590632
API5,0.0101450260581313,0.0142219826640364,0.0108750893118404,0.0190563381499696,0.0105726526576601,0.0192441869448234,0.0132790306839927,0.0207387743150152,0.0222284986641261,0.009784116871058,0.0113950821997559,0.01615407785204091
RBM46,0.0128637031421073,0.0158956323441592,0.01750058703349,0.0179662905650276,0.0143783750361781,0.0189731236532567,0.0114973802233723,0.0152520787279966,0.0194667408178142,0.0160350574091262,0.0,0.01598289689525282
PCDHGA1,0.0162618061701985,0.0029766756369963,0.0228666766220798,0.0176584208151462,0.013589222515297,0.0128139190848759,0.0134486982409035,0.0033670865157801,0.0138193694316798,0.012727678265442,0.0102383000337622,0.013976785333216132
HAS2,0.0146532606780454,0.0040511288925301,0.0169540822108917,0.0171459060164872,0.0110992665466252,0.0111940165344139,0.0042848879117275,0.0169086760489017,0.0141930239261144,0.0152111056715239,0.0113251576231688,0.013702051206042978
AFF1,0.0107473103098006,0.0063952639747532,0.0118671671387046,0.0135222661610915,0.0055700622013936,0.0103332456614905,0.0129246227637835,0.0140107746181369,0.0120977554449534,0.0210145310447064,0.0144894373604467,0.01329724366792609
PIK3CB,0.0035394317376726,0.0036690632134506,0.0207317137775721,0.0203550444560085,0.0210409033828777,0.0027451754140396,0.0187169906589845,0.0014540917446549,0.0156677514893365,0.0219113228809784,0.0005368077214511,0.01303682964770265
DONSON,0.0102609732543251,0.0193621964520331,0.0101450787457332,0.0135869015679477,0.0075905182656558,0.0086682558293544,0.0086315035206191,0.0194650492124057,0.0119346921168693,0.0082996929125009,0.0114115411055824,0.012935640298302669
IGHG1,0.0,0.0150351869185973,0.0158336262234392,0.0,0.0142534834283464,0.0133476877077682,0.0160397689852713,0.0151911188414705,0.0165635325533666,0.0215379448719379,0.0,0.012780234953019743
GRIN2A,0.01321569926694,0.0210565713097132,0.0180003989702669,0.0,0.0190018848170839,0.0172020315909621,0.0,0.0127790982163357,0.0,0.0,0.0189688833767499,0.01202245675480517
EPN2,0.0111736098033732,0.0094793221976737,0.0049182853001556,0.0124303371293737,0.0050705720130041,0.0131172654743913,0.0075461322505512,0.0140468543234073,0.010896790318201,0.0119877595915711,0.0041902718119431,0.010485720021364529
NRIP1,0.0071472181002229,0.0078889863880803,0.008232656207354,0.0077162861774493,0.0068607565256667,0.0061220662159186,0.0062381785425527,0.0097193940768651,0.0079880288375763,0.0037576333874367,0.0101655952124771,0.008183679967159971
