Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
HAS2,0.1048361491333573,0.0971886714256927,0.1188400772500207,0.1406033245236585,0.1420996010588743,0.1359485308867509,0.1492597794435806,0.1345608512686249,0.1168855264253431,0.1507046637642779,0.127711071256876,0.1418638246437057
NRIP1,0.0673131643854617,0.0627271433998815,0.0716071442457344,0.0615352473119312,0.0592339401334857,0.0361538521214389,0.0707460055626148,0.0462341668825714,0.0387114169303772,0.0529890100429107,0.0613193010160935,0.0628570392032501
MESDC1,0.0521511906180227,0.0492854234210039,0.0491208723156401,0.0500334165341426,0.0591539638659114,0.0582303902180194,0.0508343963330046,0.0481756304708667,0.0598336496092904,0.0530398018056714,0.0495257532190558,0.0579384488410629
DYNC2LI1,0.0588852415521049,0.0579743573278505,0.0562764808607408,0.0493027130828715,0.0249866732864053,0.0580201168330828,0.0501976045650549,0.0504984922043105,0.0520155969507059,0.0536611038753847,0.0515240099421459,0.05633423904806577
UBE2G1,0.0512086124251862,0.0353088717088042,0.0513651461941584,0.0068506320748121,0.0663441975579667,0.0634283115793606,0.0370987930518711,0.0602257145763152,0.060165017686369,0.0576736126380361,0.0663127058986772,0.05559816153915568
SLC44A1,0.0501706970719267,0.0494324427477174,0.0503286455874881,0.0445942293780768,0.0405600419482298,0.0553905627830785,0.051599887587595,0.0546039662972568,0.0450492897347514,0.0529996924435784,0.0376123328478161,0.0532341788427515
SEPHS1,0.0518160653158857,0.0487082376429408,0.0272926603237839,0.0534221679716188,0.0514265980246225,0.0515860014488865,0.0468301145617216,0.053541837475555,0.0494459205457345,0.0454238891123204,0.0363140516199383,0.0515807544043008
MMP16,0.0478923583265267,0.055381371296818,0.0583934178137909,0.0430852347732374,0.0370226924497506,0.0585845895267058,0.0320182382489672,0.036271447577775,0.05063570559942,0.059048475525855,0.0303467989629082,0.05086803301017547
BTBD11,0.0456020827611175,0.034541121178192,0.0333869188132768,0.037015521177935,0.0371377485839146,0.0465022737090625,0.0413400808871087,0.0408459966609171,0.0394406845806215,0.0334978461812031,0.0425579369245993,0.043186821145794814
HOXD10,0.0194230593877952,0.0452548383099463,0.0200592271233124,0.0352610781584054,0.0464786912357978,0.021493219134138,0.0471809021795292,0.0331638448941911,0.0496061984119397,0.0405697289805953,0.0403809549828046,0.0398871742798455
ABHD13,0.0228649122608985,0.0395299278914141,0.0295925039986693,0.0312762674203881,0.0305498777205596,0.0373143686185389,0.0368263332858229,0.0320549279550494,0.029530993908184,0.0393712788356241,0.0125954370328386,0.03415068289279875
ELAVL2,0.0192538871681421,0.0279905512446125,0.0304072434547042,0.028597442889519,0.018953420444471,0.0179090085507575,0.0347096543051876,0.024907824054057,0.0266068258068788,0.0326394613031475,0.0221461923323216,0.028412151155379883
B4GALNT4,0.0196638361379309,0.025843023205549,0.0278540170427522,0.0284707356551227,0.0319360017106284,0.0129516475771918,0.0128778198369924,0.0249569576403807,0.028128371264013,0.0281131165083845,0.0428809221908334,0.028367644876977897
VEGFA,0.0256063611906304,0.017728426307529,0.0318363402012857,0.0226353303595188,0.0230852812600567,0.020794232594538,0.026437022573719,0.0292685854776194,0.0353132082567247,0.0147222959021024,0.0126116580473692,0.02600387421710933
TCEAL1,0.025810051651559,0.0279111083078024,0.0247950335822625,0.0241884306479424,0.0222629539770702,0.0301482603923396,0.0335649304255732,0.0174828660077909,0.0141621401238942,0.0173655584580255,0.0127184927730548,0.02504098263473147
SIKE1,0.0152971985674552,0.0316747793290566,0.0248963346983182,0.0326727856808181,0.035794999708012,0.0219033613688216,0.0167244863765418,0.0256387373545987,0.0185198682941305,0.0092749032912219,0.0175959622296476,0.024999341689862224
PXDN,0.0305601660088696,0.0301859378201208,0.0334221118915667,0.0173878251861095,0.0217624380252912,0.0065634794881529,0.0165722143117616,0.0318709004369854,0.0139709722847465,0.016153572151411,0.0309044814701077,0.02493540990751229
CDC25A,0.0241387647445049,0.0326844887888066,0.019627628569917,0.0242124249045774,0.0116056626771043,0.0132805701733502,0.0290461210134669,0.0200378548718006,0.0213581304816229,0.0150949661493687,0.0340552327719501,0.024514184514646962
ARF5,0.0229026499241598,0.0230776311083827,0.0231290743759837,0.02498559360952,0.0160631823496916,0.0231930932241837,0.0176585630894519,0.0219790532092922,0.0188224715356745,0.0151514941340078,0.0243297802054838,0.02312925867658317
CYTH1,0.0235231520936824,0.0253381084254598,0.0277473577657437,0.0236093120951567,0.0301499632177092,0.0139475862762275,0.0072885960619231,0.0149963757135563,0.0281010421714092,0.0181862785830776,0.0127821759734873,0.02256699483774328
SENP2,0.0207516754103296,0.0103590107446331,0.0199267710227768,0.0111729234749109,0.0148230753351755,0.0232866422337337,0.0187912874737145,0.0230018757069722,0.0119706302615034,0.0130849165533251,0.0235572788543772,0.0190726087071452
ENO4,0.0176396624000623,0.0239677207058029,0.0104468351503759,0.0192553469305729,0.018177481170623,0.0123447462606518,0.0089466452298439,0.0234599443822984,0.0168969123114691,0.0185195219385776,0.0209703244213555,0.01906251409016333
DENND1C,0.0151246794140879,0.0126121262688308,0.0138353879962912,0.0146707913143824,0.011124070137894,0.0180255028809849,0.0174723275926036,0.014506762685244,0.0205034622233525,0.0200561886362079,0.0085606146283752,0.01664919137782544
PLXND1,0.0132348263774441,0.0170304055561334,0.0187660988072201,0.020446773722071,0.014682691678394,0.0138555482875526,0.0142178175071046,0.0097703731840071,0.0095687224552639,0.0119654163511196,0.0217447873476637,0.01652834612739741
CD47,0.0095358110852967,0.0183372887336951,0.0116001313834581,0.0183647164880792,0.010008601033156,0.0173617426452643,0.0134907145790362,0.0119650104619443,0.0154111062242887,0.0163728275301821,0.0225309405176992,0.016497889068209988
PLEKHA3,0.0236512633555978,0.0084908961147764,0.0123510015721729,0.0167354949650067,0.0178836687497587,0.0177962863346253,0.0045903455295344,0.0167107616681831,0.0160604650169422,0.0137295706056562,0.0045962766490462,0.015259603056129986
ELOVL5,0.0234347689287248,0.0103101724211429,0.010397226517622,0.0088096622371598,0.014811866595799,0.0129996936750631,0.0110993979185845,0.0179633677415475,0.0166744223081215,0.0147148272471666,0.0111186642655471,0.015233406985647882
RABL2B,0.0104818315302789,0.0164453604393835,0.0025239404100561,0.0146350604408802,0.0105687218718393,0.0132523075201268,0.0097340501254481,0.0134150630103495,0.0160410053422873,0.0168965071422157,0.0166584480780334,0.01406522959108988
GRHL3,0.0097724866036627,0.0112046376842992,0.0107180582914722,0.0106307181397967,0.018920794066077,0.0158675618833666,0.007966605801062,0.0154835094341719,0.0091120059084962,0.0102271390443368,0.0113051319669109,0.013120864882365219
COL19A1,0.007470720154813,0.0095734450561026,0.0101035673324853,0.0154903747135734,0.0105405224591285,0.016045901093875,0.0164470532799168,0.0140002880528612,0.0076699995188605,0.0091250446356734,0.0112830206928658,0.012774993699015549
SHC4,0.0189582922543381,0.0020565418671296,0.010712037053002,0.0118739177487417,0.0139024398325722,0.0134796735771795,0.011351963696608,0.0068355583879042,0.0110861992590078,0.0082351831959274,0.0126928951469467,0.01211847020193572
PTPRF,0.0037872233104699,0.0167066253320706,0.0167382726235484,0.0132315702314598,0.0041751528405415,0.0124898556638799,0.0125480460932925,0.0086223237400212,0.0109234135989538,0.0103710331196426,0.0115596508769462,0.01211531674308264
MAPK1,0.0123560083323777,0.0014265914634905,0.0122997802177412,0.008140320901571,0.0129414288624564,0.0086328914835308,0.0138746086240356,0.0047900523670972,0.0130420987442482,0.0080621405643628,0.0229408051905943,0.01185067267515057
PDE4A,0.011810262075609,0.0009805555091776,0.0123881946881477,0.0061435600343384,0.0077194797047162,0.0084079649070784,0.0124036467717776,0.0097005920761935,0.0101924605935204,0.0068700762817453,0.0049191788209887,0.00915359714632928
SLMAP,0.0081934536716089,0.0083902755455434,0.0071034953969312,0.0159085449184374,0.0056296162611168,0.0039901589157054,0.0053919155172928,0.0047887824689193,0.0063784916817016,0.0062830339371477,0.012912284674634,0.008497005298903852
LRRC57,0.0063153658326963,0.0089659502788629,0.0031010739699483,0.0084331909746851,0.0042456301697501,0.0065493322984986,0.0051771854114937,0.0020685429213691,0.0076663291902762,0.0057607502500617,0.0062791354348856,0.0064562486732527595
MARCKS,0.0085620685373829,0.0053759353913432,0.0070098914575992,0.0063173193289698,0.0032368299954474,0.0022707338342558,0.0076848451471611,0.0016011606814005,0.0044992447598741,0.0040450732804455,0.0101453107351194,0.00607484131489989
