Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
CTNNB1,0.0775165879558522,0.0628100753210758,0.0640341006590191,0.0684637399120519,0.0561386196832192,0.0429361819366524,0.0789140924939338,0.0693013738513737,0.064022793166509,0.0706516986429516,0.0661532045069157,0.07209424681295544
PTEN,0.0647683096994898,0.0573094769072628,0.060114818252976,0.0635434776850465,0.0560843037082164,0.0699965169887657,0.0644541196661161,0.0563202771305044,0.0668029100699025,0.0756808324510437,0.0647162907612251,0.0699791333320549
TP53,0.0595092552168085,0.0695938903345738,0.0704560261529823,0.0586666625375325,0.0575135057629002,0.0508380046349077,0.063646314422879,0.0507420868844514,0.0564146111784666,0.0550923465679041,0.0584865154579821,0.06509592191513883
KRAS,0.0516697691888758,0.05302088059366,0.0470967755997993,0.0598748085135236,0.0664407571826479,0.0611941581843012,0.0603135644238804,0.0518655921587415,0.0535896138960098,0.0422207112747189,0.0565284372953975,0.0603815068311556
ARID1A,0.027423173243724,0.0431322281784373,0.0373207782563174,0.0459135525441275,0.0513883662629994,0.0571825079611613,0.0318002201048168,0.0471124609279214,0.0493299094127582,0.0429275883435593,0.0470954682474636,0.04806262534832863
PPP2R1A,0.0417653282117292,0.0378200121314762,0.0373217300752298,0.0401480111979299,0.0429122140717739,0.0371684482305928,0.031794938621815,0.0438802667922134,0.0388762031324902,0.0380989620408759,0.0365055732963853,0.042629168780251164
BCOR,0.0224417534428169,0.0114758214919617,0.0267674865350888,0.0295400252300199,0.0276620066405859,0.0231430653433081,0.0254212494269661,0.0250061297925466,0.0245767262324448,0.0150659058184436,0.0245555357460014,0.025565570570018382
RPL22,0.0203763023705861,0.0212524940299635,0.0254259173180476,0.016402482394774,0.0191042584635054,0.0220577930196219,0.0129895053204981,0.0213027469554409,0.0222917255026402,0.0218606108030042,0.0221466399831366,0.02252104761612185
DOCK3,0.0071110479497619,0.011983908864024,0.019804430515798,0.0118955086112325,0.0158557432754092,0.0165884932955158,0.0131731843782226,0.0203972146666127,0.0155733858060528,0.012658005664885,0.0125965998780633,0.01576375229055778
CTCF,0.012964292418497,0.0129230508369615,0.0123676268180508,0.0128005267304029,0.0138266923469014,0.0098269041806531,0.0121769891866493,0.0141003124390239,0.011370526982809,0.0131279258846487,0.0139824378300564,0.013946728565465399
ACVR2A,0.0128790203861826,0.0169870650512732,0.0149872068628765,0.0087186124841906,0.0064967766264115,0.0133020279214821,0.0137858850648393,0.0138159822169376,0.0046464167368003,0.0117704617372738,0.0070850237457997,0.01244744788340672
RNF43,0.0086588443613906,0.0080230852262954,0.0090250151485862,0.0124833402867024,0.0171880946597613,0.0081988899393183,0.0177292923506363,0.0094798938185616,0.0099770739362409,0.012465554414762,0.0105662326693035,0.01237953168115585
TNRC6B,0.0155184842198523,0.0078176853508319,0.006953734597118,0.009821508129518,0.0107136291051012,0.014983755111436,0.00562454163341,0.0116973815255009,0.0117250025919486,0.0158232140080679,0.0055571335067429,0.01162360697795277
ESRP1,0.0036143357564152,0.0100744254663271,0.0136976582523966,0.008438458476923,0.0047316180598762,0.0107798898957554,0.0112171966969687,0.0147883134544388,0.0113009957315681,0.0114351390830295,0.0118874548029208,0.011196548567661942
BCL11B,0.0128676939235792,0.0094516885076545,0.0070606243636077,0.0130894196900955,0.0093917768655999,0.0075261572528262,0.0186464577839199,0.0108265595007642,0.0099814986706745,0.0042663214087298,0.0085287587816867,0.01116369567491381
AMMECR1,0.0125449116749293,0.0096474162808565,0.0118604180657248,0.009271086444098,0.0118779697457275,0.0084291868815141,0.0084460299456991,0.0095814878925816,0.0126265908489223,0.007266967468966,0.0091471775693934,0.01106992428184126
CD93,0.0077783333850622,0.0079071893233816,0.0109415969522794,0.0093400193861568,0.0099957188409041,0.0150690597967601,0.0074281909355846,0.0117496031172388,0.0135667529073805,0.0097942050960862,0.0041471054123887,0.0107717775153223
WASF1,0.0076973031204342,0.008277088373005,0.011107506681635,0.0076239742051561,0.0085387511658059,0.0091608817400282,0.0090582186786062,0.0086266814435986,0.0089871055909921,0.0071095410293335,0.0087485078005301,0.00949355598291249
FGFR2,0.0101746030843312,0.0100738980690615,0.0050248722790243,0.0096597875750708,0.0073829497816081,0.0044752038033022,0.0090992106629473,0.0085535351502959,0.007242235404475,0.0097463549279776,0.0093090720848018,0.009074172282289569
JAK1,0.0071095794460901,0.0073049276157637,0.0046878934197679,0.0181167500829734,0.0043721845483998,0.0071110535634126,0.0063531225592552,0.0051640240625004,0.0146152390850942,0.0016718251065332,0.0136867422030471,0.00901933416928376
CTNNA2,0.0088105127505823,0.0102529664054463,0.0054783629757756,0.0056979464203654,0.0070131586221706,0.0098047325333773,0.007764752747688,0.012912531083871,0.0055027550434345,0.008760003280314,0.007265955822283,0.0089263677685308
ARID5B,0.0074537008695495,0.0106315353005966,0.0027335805010652,0.0070930623783824,0.0013794094248985,0.0069457796120187,0.0094986489712444,0.0085723391979241,0.0081224381076729,0.0075201693083791,0.0075061163965274,0.007745678006825879
NRK,0.0054527169407637,0.0046486068966193,0.009939059591849,0.0059151243158315,0.0103674227725335,0.0080213896931879,0.0078767782326989,0.0060126572797064,0.0045242124591053,0.0079174308027436,0.0052632666286309,0.007593866561366999
ASH1L,0.0082918905199231,0.0073834653924473,0.0093068839052289,0.0097512186910103,0.0007956395571779,0.0041144516127448,0.0068874069646374,0.008264253300056,0.0064504173929974,0.0070794528443586,0.0052250214387628,0.00735501016193445
CCND1,0.0053426108427981,0.0084398870014805,0.0034573969233905,0.0056776426014909,0.0093149166148979,0.0057026540130045,0.0067259157584664,0.0071455179330066,0.0071785957900606,0.0079415051827625,0.0049697713714438,0.0071896414032802305
TTK,0.0041378365696999,0.0066757362068106,0.0065499106537977,0.0056383729000456,0.0057040917116792,0.0049474837441221,0.0072970611110481,0.0062482275097028,0.0086902809557078,0.0088318406568629,0.0070359853313882,0.00717568273508649
MAF,0.0053953194085574,0.0121221520263423,0.0020003508189424,0.0067607849406568,0.0042229613615214,0.0075070877326365,0.0067873008005626,0.0044618356740201,0.0093983573888972,0.0049418765945042,0.0057900862123504,0.00693881129589913
ZFHX3,0.0032177047870618,0.0027511476302238,0.0052043954360551,0.0134437826322907,0.0050812509173777,0.0084373459105206,0.005473114575501,0.0037047679566353,0.0104892675765637,0.0029928727884829,0.0060854947313885,0.00668811449421011
NFE2L2,0.0064958013579533,0.0,0.0062022993887459,0.0074796005546558,0.0069447424926542,0.008274544612436,0.0051661310286246,0.005563115178358,0.0075532479693818,0.005707867470109,0.0054523518726254,0.0064839701925544
KCNMA1,0.0053244345055703,0.0048205893413616,0.0036388755322543,0.008348989179355,0.0071015849188667,0.0025703980239709,0.0037835492802403,0.006055585587065,0.0043069559238118,0.0101621203421787,0.0085425738951746,0.00646556565298492
SCAF4,0.0129613798772254,0.0056163673057335,0.0040398570749412,0.006817152621845,0.0025941450836918,0.0064657249298241,0.0030667740361459,0.0038904832456855,0.0072987729789479,0.003146635628725,0.0063553425972267,0.0062252635379992
PTENP1,0.0107589756741841,0.0036402090651026,0.0045775697091776,0.0033650802886725,0.00752677257984,0.003103196480451,0.0038242318616064,0.0074655016723987,0.0036845245605688,0.00504256533484,0.0068767647246127,0.0059865391951454405
MAN2A1,0.0044290715403083,0.0066107211306233,0.0049912944342916,0.0028460164971726,0.0055520321536093,0.00234617016226,0.0057428513058155,0.0049879786184584,0.0086401042953943,0.0060529343692848,0.0039098875730207,0.00561090620802388
ZBTB20,0.0050895276793349,0.004894562153784,0.0046553263839489,0.0039733230565198,0.0057683669994309,0.0070728322320649,0.0049401631549112,0.003297510458687,0.0030262228493993,0.0064196013570741,0.0056503131042275,0.0054787749429382505
DTNA,0.0029179448404334,0.0099525317474928,0.0048317425741779,0.0033705204131947,0.0069113514045784,0.0034049230645431,0.0034131002241512,0.0032849673162321,0.001899153024203,0.0057859980408615,0.0078898945541481,0.00536621272040162
QKI,0.0054285867154774,0.0042921308423056,0.0046265727353064,0.0046630001216572,0.0072859782686803,0.0025786511847847,0.0031622503662681,0.0073776349559204,0.0038112854415173,0.0049272625755848,0.0051777835946517,0.00533311368021539
DAZAP1,0.0038820012639777,0.0031412088560221,0.0080686996979898,0.0051266497697891,0.0045206366433096,0.0068445620478696,0.0024619229311068,0.0015102331076921,0.0067937321769116,0.0040103466491912,0.002271557343571,0.00486315504874306
ZNRF1,0.0035852829737736,0.0021302064968908,0.0028202442684574,0.0067680248664741,0.00250155277091,0.0080819234575198,0.0013381411799055,0.0028982497810535,0.0036225255478576,0.0066951089006487,0.005603592277801,0.0046044852521292
KIAA1024,0.004301460776354,0.003266727244627,0.0057177616781332,0.0036973712046332,0.0040116861753567,0.0042519319938916,0.0014262936103644,0.0031458049768184,0.0069403815684042,0.0052583055637714,0.002714625355645,0.00447323501479991
HAS2,0.0040359799329115,0.00457411671537,0.0038525068008528,0.004548171501857,0.0033815581530131,0.0058293429334407,0.0043374310224556,0.0013645638087353,0.0021687005541659,0.004981544087129,0.0056318400508945,0.00447057555608254
LMAN1,0.003876059016113,0.0065444062800249,0.0029235726843326,0.0012185749099516,0.0009071440178802,0.0072642163817994,0.0054205611588711,0.0,0.0039776814073846,0.0046082920538165,0.006996637581537,0.00437371454917109
